ds,pm10,pm25,pm1,year,dayofyear,Julian,temp_max,temp_min,temp_sred,max-min_temp,tlak_max,tlak_min,tlak_sred,max-min_tlak,rv_max,rv_min,rv_sred,max-min_rv,m/s,l/m2,E_0,E_C,E_E,E_ENE,E_ESE,E_N,E_NE,E_NEE,E_NNE,E_NNW,E_NW,E_S,E_SE,E_SSE,E_SSW,E_SW,E_W,E_WNW,E_WSW,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,season_fall,season_spring,season_summer,season_winter,trend,weekly,yearly
2016-07-29,12.63042284,9.134,8.621636463,2016,211,2457598,28.9,18.9,22.7,10.0,1000.8,999.9,1000.2,0.9,92,52,75,40,0.56792907,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.551424276387472,-0.24381333795810028,-3.576346774949435
2016-07-30,15.00722804,10.665,4.798481836,2016,212,2457599,31.6,16.7,25.3,14.9,1000.9,998.9,999.8,2.0,81,49,67,32,0.145056801,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.551271595606682,-0.3308059560754281,-3.7784005712594193
2016-07-31,13.80718954,9.023,4.511619463,2016,213,2457600,33.5,19.6,28.3,13.9,998.8,995.6,996.8,3.2,78,46,60,32,1.099331781,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.551118914825896,-0.1278413579583761,-4.004618229023727
2016-08-01,142.1379683,133.79,91.71469741,2016,8,2457395,2.1,-5.8,0.0,7.9,996.1,993.6,995.1,2.5,98,96,97,2,0.299973451,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.550966234045106,0.6744763141050673,-4.248286205316895
2016-08-02,16.83627112,12.184,10.33981465,2016,39,2457426,15.2,4.5,10.8,10.7,1000.6,998.1,999.3,2.5,84,57,69,27,1.344567786,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.55081355326432,-0.2810976656388627,-4.502055698374483
2016-08-03,17.645,15.652,14.97038234,2016,68,2457455,10.1,3.4,7.0,6.7,999.0,993.7,996.3,5.3,95,59,74,36,1.28697679,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.55066087248353,0.15584122025310915,-4.758152359353671
2016-08-04,8.749089585,11.742,6.171490989,2016,99,2457486,17.9,10.5,12.0,7.4,990.4,990.1,990.2,0.3,87,59,76,28,2.428520667,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.550508191702741,0.15324078326775656,-5.008600351656466
2016-08-05,15.98645518,7.672,7.021921226,2016,129,2457516,22.0,7.9,16.2,14.1,1001.7,1000.3,1000.9,1.4,71,48,61,23,1.572319356,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.550355510921952,-0.24381333795704466,-5.245454284863974
2016-08-06,19.88472622,17.03,14.64337176,2016,160,2457547,24.9,12.5,19.8,12.4,1005.1,1000.1,1002.6,5.0,74,42,59,32,1.603249216,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.550202830141165,-0.3308059560753442,-5.4610322823962605
2016-08-07,19.72826087,11.812,10.77898551,2016,190,2457577,28.7,15.8,23.4,12.9,1005.4,1001.7,1003.4,3.7,80,52,63,28,1.148484362,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.550050149360375,-0.12784135795853147,-5.648143370376052
2016-08-08,12.44347983,7.868,5.425935974,2016,221,2457608,27.1,12.8,20.5,14.3,1008.2,1003.9,1005.8,4.3,71,40,60,31,1.385608575,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.549897468579589,0.6744763141049417,-5.800302502885887
2016-08-09,15.50946799,14.878,12.47971145,2016,252,2457639,27.6,16.9,21.6,10.7,1002.1,999.6,1000.5,2.5,78,52,68,26,1.496932085,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.549744787798799,-0.2810976656389726,-5.911926862831088
2016-08-10,13.84170582,10.703,8.972503618,2016,282,2457669,15.9,0.9,8.3,15.0,1004.9,1003.5,1004.0,1.4,92,43,73,49,0.589457709,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.549592107018013,0.15584122025449537,-5.9785075894002375
2016-08-11,17.49180925,14.379,12.38623953,2016,313,2457700,7.4,3.4,4.0,4.0,995.8,992.6,993.9,3.2,85,85,85,0,2.777537544,3.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.549439426237223,0.15324078327006022,-5.996751768232522
2016-08-12,64.62409887,57.991,30.91564817,2016,343,2457730,-1.5,-3.4,-2.8,1.9,1023.0,1018.3,1020.8,4.7,98,95,97,3,0.572234229,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.549286745456435,-0.2438133379547249,-5.964690359688794
2016-08-13,8.024803939,7.049,3.519970819,2016,226,2457613,25.2,13.2,19.3,12.0,1011.0,1009.5,1010.0,1.5,78,44,64,34,0.770036208,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.549134064675645,-0.33080595607481006,-5.881748709982101
2016-08-14,9.771158736,7.51,6.665455866,2016,227,2457614,28.4,12.9,20.8,15.5,1008.9,1006.2,1007.4,2.7,79,45,68,34,0.000192831,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548981383894859,-0.12784135795823595,-5.748777361533552
2016-08-15,9.987288905,5.656,2.978027964,2016,228,2457615,30.1,14.7,21.5,15.4,1005.5,1003.5,1004.8,2.0,82,42,68,40,1.041219718,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548828703114069,0.6744763141048163,-5.568042021878802
2016-08-16,38.38475499,31.053,24.06533575,2016,229,2457616,26.7,15.3,21.0,11.4,1002.6,998.3,1000.6,4.3,89,58,78,31,0.280791294,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548676022333282,-0.28109766563905914,-5.34317273158
2016-08-17,16.91123188,12.509,6.802536232,2016,230,2457617,22.4,17.4,19.7,5.0,998.6,995.2,997.2,3.4,90,71,82,19,0.833333333,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548523341552492,0.15584122025225114,-5.079073456509757
2016-08-18,22.72892442,15.961,12.43640988,2016,231,2457618,25.7,17.6,21.0,8.1,996.9,996.1,996.5,0.8,91,59,78,32,0.690368886,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548370660771706,0.15324078326865134,-4.781794484051448
2016-08-19,19.01357466,7.213,3.610859729,2016,232,2457619,25.1,16.2,20.7,8.9,999.6,997.2,998.2,2.4,93,69,84,24,0.863793171,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548217979990916,-0.24381333795759152,-4.458371092309942
2016-08-20,25.07819687,16.191,15.25298988,2016,233,2457620,28.1,14.6,21.6,13.5,1001.5,1000.8,1001.2,0.7,87,57,76,30,1.287480669,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.548065299210128,-0.33080595607427604,-4.11663295438308
2016-08-21,9.884974838,6.848,5.283968368,2016,234,2457621,25.2,17.8,21.3,7.4,1004.4,999.7,1001.6,4.7,83,60,73,23,2.164025154,19.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.547912618429338,-0.12784135795794035,-3.764989606813497
2016-08-22,7.123337584,4.646,1.539442521,2016,235,2457622,21.5,14.9,18.0,6.6,1009.0,1008.0,1008.4,1.0,91,64,81,27,0.612308654,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.547759937648552,0.6744763141046909,-3.4121980267514425
2016-08-23,10.59090909,7.527,5.581818182,2016,236,2457623,25.8,16.4,19.5,9.4,1010.2,1009.1,1009.5,1.1,84,42,61,42,2.876845944,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.547607256867762,-0.2810976656391456,-3.067118904855646
2016-08-24,11.73367291,8.323,5.111879207,2016,237,2457624,26.8,13.2,21.6,13.6,1009.3,1007.8,1008.4,1.5,76,49,63,27,1.890660774,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.547454576086976,0.15584122025363745,-2.7384685540739606
2016-08-25,18.58318099,8.958,7.148080439,2016,238,2457625,27.0,13.9,21.0,13.1,1007.2,1006.3,1006.8,0.9,81,48,68,33,1.178306756,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.547301895306186,0.15324078326904922,-2.434573547397296
2016-08-26,11.06925009,8.934,6.61105131,2016,239,2457626,28.5,14.0,21.2,14.5,1006.6,1006.0,1006.3,0.6,77,40,64,37,1.178306756,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.5471492145254,-0.24381333795653584,-2.163135125297657
2016-08-27,26.79898496,21.697,17.40076128,2016,240,2457627,29.2,15.0,22.4,14.2,1006.7,1005.0,1005.9,1.7,82,41,66,41,0.56785111,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.54699653374461,-0.33080595607536994,-1.9310101568869857
2016-08-28,24.73147642,19.57,14.67322046,2016,241,2457628,28.7,14.0,21.8,14.7,1004.3,1002.2,1003.2,2.1,84,40,66,44,0.60222533,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.546843852963821,-0.12784135795906837,-1.7440149845946098
2016-08-29,16.11283549,9.449,9.019536242,2016,242,2457629,30.0,13.7,23.4,16.3,1003.0,1000.6,1001.7,2.4,82,46,64,36,1.178306756,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.546691172183031,0.6744763141048644,-1.606757843170565
2016-08-30,12.89445049,7.427,6.81653372,2016,243,2457630,27.8,16.6,21.8,11.2,1007.0,1005.5,1006.2,1.5,80,47,64,33,1.362355185,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.546538491402245,-0.2810976656385072,-1.5225047380733299
2016-08-31,11.55673305,5.518,3.115293258,2016,244,2457631,26.6,13.6,20.2,13.0,1007.8,1006.2,1006.9,1.6,74,41,61,33,1.294224383,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.546385810621455,0.15584122025355074,-1.493082718799982
2016-09-01,150.1812908,144.57,104.5685279,2016,9,2457396,4.1,0.4,2.2,3.7,992.9,991.1,992.0,1.8,98,90,95,8,0.3,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.546233129840669,0.15324078326944704,-1.518823416772806
2016-09-02,13.29296946,8.973,7.636002169,2016,40,2457427,15.5,9.7,12.7,5.8,998.3,987.4,993.9,10.9,62,55,59,7,3.08642594,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.546080449059879,-0.24381333795491322,-1.5985485656310452
2016-09-03,24.749,20.717,17.51691351,2016,69,2457456,8.0,3.9,5.3,4.1,1000.3,994.9,997.4,5.4,76,61,69,15,1.39514339,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.545927768279093,-0.3308059560736579,-1.729598017544361
2016-09-04,11.77160382,8.696,8.877661494,2016,100,2457487,13.6,9.0,11.2,4.6,991.1,989.2,989.9,1.9,88,70,81,18,0.833196953,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.545775087498303,-0.1278413579578002,-1.9078995473219373
2016-09-05,15.62956204,12.573,8.567518248,2016,130,2457517,23.5,8.6,16.3,14.9,1003.0,1002.6,1002.7,0.4,77,45,66,32,1.186906751,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.545622406717515,0.6744763141048634,-2.1280785321083013
2016-09-06,19.85049834,17.211,14.48874123,2016,161,2457548,24.9,16.4,20.8,8.5,998.6,996.6,997.3,2.0,70,44,59,26,1.929770862,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.545469725936725,-0.28109766563936545,-2.3836044433977137
2016-09-07,13.45977643,10.802,10.21917808,2016,191,2457578,29.5,18.4,23.7,11.1,1002.4,1002.0,1002.2,0.4,82,50,70,32,1.00078231,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.545317045155938,0.15584122025346409,-2.666970023515994
2016-09-08,7.973391653,5.659,4.911609258,2016,222,2457609,28.0,13.3,22.6,14.7,1002.3,999.9,1000.8,2.4,70,41,58,29,1.539817669,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.545164364375148,0.15324078326994398,-2.969898071698724
2016-09-09,20.33135835,13.726,6.266461809,2016,253,2457640,29.0,14.6,22.8,14.4,1000.9,1000.1,1000.4,0.8,83,42,64,41,1.692073594,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.545011683594362,-0.24381333795385748,-3.283569963238934
2016-09-10,11.63357401,9.91,8.510830325,2016,283,2457670,14.6,6.2,9.8,8.4,1006.9,1006.6,1006.8,0.3,87,52,75,35,1.186906751,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.544859002813576,-0.33080595607475194,-3.5988693923876522
2016-09-11,26.57361795,19.084,17.24137931,2016,314,2457701,9.0,2.2,4.2,6.8,994.6,994.2,994.4,0.4,90,52,70,38,0.279052115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.544706322032786,-0.12784135795750462,-3.9066343845354226
2016-09-12,129.1696882,120.283,74.04153355,2016,344,2457731,-0.4,-3.7,-2.2,3.3,1015.2,1014.3,1014.6,0.9,98,95,97,3,1.116418266,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.544553641252,0.6744763141050372,-4.19791037878902
2016-09-13,29.65543212,21.653,17.6286441,2016,257,2457644,29.4,14.9,22.0,14.5,1002.8,1000.3,1001.4,2.5,85,45,67,40,0.885590705,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.544400960471208,-0.2810976656387036,-4.464197146009489
2016-09-14,35.84871516,25.896,18.5305827,2016,258,2457645,27.9,15.6,20.9,12.3,1000.6,999.6,1000.2,1.0,92,52,77,40,0.98773096,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.544248279690422,0.1558412202526928,-4.697682480861351
2016-09-15,22.77156261,19.975,15.55395164,2016,259,2457646,27.3,15.1,21.2,12.2,1001.2,1000.6,1000.9,0.6,92,50,75,42,0.978492904,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.544095598909632,0.15324078326843604,-4.891455984790529
2016-09-16,12.03587444,7.067,5.34529148,2016,260,2457647,27.4,14.4,21.2,13.0,1000.9,998.2,999.5,2.7,87,56,73,31,1.67769787,12.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.543942918128845,-0.24381333795672416,-5.039696829396521
2016-09-17,9.281105991,5.825,5.806451613,2016,261,2457648,25.2,16.6,19.2,8.6,996.9,994.3,995.6,2.6,95,44,75,51,2.259193396,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.543790237348055,-0.33080595607584595,-5.137830139890571
2016-09-18,7.107254938,5.16,4.384345579,2016,262,2457649,22.7,14.0,17.2,8.7,997.0,994.6,995.7,2.4,96,57,82,39,0.833333333,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.543637556567269,-0.12784135795720902,-5.182647544744595
2016-09-19,8.097709377,5.655,5.440229062,2016,263,2457650,22.5,15.3,18.8,7.2,994.6,993.0,993.6,1.6,90,61,75,29,1.41516432,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.54348487578648,0.6744763141053352,-5.172388473911227
2016-09-20,15.05980428,9.034,8.426966292,2016,264,2457651,21.5,13.5,17.5,8.0,1001.3,997.6,999.3,3.7,62,44,53,18,1.443129946,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.543332195005691,-0.28109766563881344,-5.106779924256422
2016-09-21,15.60123144,7.859,7.13509598,2016,265,2457652,18.3,10.6,12.8,7.7,1003.7,1002.9,1003.2,0.8,84,49,66,35,1.901799287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.543179514224901,0.155841220254079,-4.987033613957659
2016-09-22,15.6232687,10.157,9.824561404,2016,266,2457653,20.1,6.0,12.6,14.1,1008.5,1005.6,1007.1,2.9,88,47,71,41,1.116418266,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.543026833444115,0.1532407832707397,-4.815800682741814
2016-09-23,17.4079475,9.304,4.338315713,2016,267,2457654,21.5,5.7,13.8,15.8,1011.0,1009.6,1010.1,1.4,91,42,70,49,6.94e-05,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.542874152663325,-0.24381333795566842,-4.597085325928194
2016-09-24,17.45428209,11.452,9.849719355,2016,268,2457655,22.3,8.1,14.2,14.2,1012.2,1010.0,1010.9,2.2,88,41,70,47,0.56792907,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.542721471882539,-0.33080595607413393,-4.3361199414504075
2016-09-25,19.29471953,13.649,10.95377307,2016,269,2457656,22.1,6.6,14.7,15.5,1008.2,1005.0,1006.2,3.2,90,43,70,47,0.424190432,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.542568791101749,-0.1278413579583371,-4.039205485591909
2016-09-26,22.1839289,15.69,6.802104118,2016,270,2457657,21.5,8.5,14.0,13.0,1007.4,1005.9,1006.6,1.5,95,56,79,39,0.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.542416110320962,0.6744763141050854,-3.71352174243701
2016-09-27,19.31310499,10.545,7.790394639,2016,271,2457658,22.1,9.5,14.8,12.6,1012.5,1008.8,1010.5,3.7,87,38,66,49,1.473769413,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.542263429540172,-0.2810976656389233,-3.3669130844807516
2016-09-28,20.81761006,13.306,9.074573226,2016,272,2457659,22.5,6.3,13.6,16.2,1013.9,1012.9,1013.3,1.0,94,36,70,58,0.770175004,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.542110748759384,0.1558412202554653,-3.0076560119145297
2016-09-29,20.64076597,15.669,11.18578531,2016,273,2457660,25.1,6.5,14.9,18.6,1011.8,1005.7,1008.7,6.1,94,41,73,53,0.833333333,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.540057151373164,0.1532407832694299,-2.6442152848279576
2016-09-30,23.10909091,18.164,12.26363636,2016,274,2457661,25.4,12.3,17.5,13.1,1004.6,1002.6,1003.4,2.0,80,48,68,32,1.257621945,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.538003553986945,-0.2438133379553099,-2.2849957905837464
2016-10-01,68.61653586,64.51,47.18014236,2016,10,2457397,7.5,1.3,3.6,6.2,988.4,987.5,988.1,0.9,98,76,90,22,0.3,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.535949956600724,-0.3308059560752279,-1.9380974079931197
2016-10-02,23.78037639,22.209,17.38534625,2016,41,2457428,13.0,2.7,6.0,10.3,987.4,974.4,980.9,13.0,92,76,84,16,1.74654032,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.533896359214502,-0.12784135795706886,-1.6110800371012475
2016-10-03,16.248,14.355,10.55889314,2016,70,2457457,13.1,3.0,10.4,10.1,997.2,994.7,995.7,2.5,60,46,54,14,4.481146856,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.531842761828281,0.6744763141050842,-1.3107456608969517
2016-10-04,15.70747801,10.722,9.055912007,2016,101,2457488,14.8,9.0,10.5,5.8,996.8,994.3,995.6,2.5,87,66,76,21,0.704904484,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.52978916444206,-0.28109766563978156,-1.042943801670909
2016-10-05,23.67698224,18.925,12.61673686,2016,131,2457518,15.9,13.5,14.8,2.4,1001.0,999.1,1000.3,1.9,91,84,88,7,1.322655512,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15.527735567055839,0.15584122025322103,-0.8124060447700999
2016-10-06,12.8703872,9.925,7.016906017,2016,162,2457549,23.3,16.3,18.0,7.0,997.5,996.5,997.1,1.0,87,66,78,21,0.795203407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.52568196966962,0.15324078326982776,-0.6226144459338685
