ds,pm1_prophet_trend,pm1_prophet_seasonality_weekly,pm1_prophet_seasonality_yearly,pm25_prophet_trend,pm25_prophet_seasonality_weekly,pm25_prophet_seasonality_yearly,pm10_prophet_trend,pm10_prophet_seasonality_weekly,pm10_prophet_seasonality_yearly
2009-05-10,19.803617727136544,-0.12784135795744475,-3.3992673744937623,26.02409287159824,0.30706020526876254,-5.470523406948089,32.8689602764659,-0.10462524419646513,-5.238331764522129
2009-05-11,19.80084986358482,0.6744763141051745,-3.3654490230957497,26.02151628788934,0.5460069068457597,-5.413379191508881,32.86628042304346,0.423578789222741,-5.350963876403881
2009-05-12,19.798082000033094,-0.28109766563954897,-3.3619167538763715,26.018939704180443,-0.41451969463353855,-5.390508557211587,32.86360056962103,-0.49755279320497836,-5.4858628520898085
2009-05-13,19.79531413648137,0.15584122025290864,-3.390375005360319,26.01636312047154,0.0266802294424188,-5.405143504155175,32.86092071619859,0.26699978655141204,-5.643566676584125
2009-05-14,19.79254627292965,0.15324078326999555,-3.4515136735676117,26.01378653676264,0.1481766314572947,-5.459271876211114,32.858240862776164,0.32487276736544346,-5.823794839620256
2009-05-15,19.789778409377924,-0.24381333795625149,-3.5449771464116098,26.011209953053744,-0.31112945662201696,-5.553560263270588,32.85556100935373,0.20830637869853322,-6.025417612972323
2009-05-16,19.7870105458262,-0.33080595607455915,-3.6693650764789925,26.008633369344842,-0.30227482175788817,-5.687317626343216,32.8528811559313,-0.6215796844340445,-6.246453005624128
2009-05-17,19.784242682274474,-0.12784135795617663,-3.822265075845721,26.006056785635945,0.3070602052697542,-5.858501088630456,32.850201302508864,-0.10462524419440468,-6.484092145731571
2009-05-18,19.78147481872275,0.674476314105348,-4.000316545732085,26.003480201927047,0.5460069068463755,-6.063764042739024,32.84752144908643,0.4235787892219015,-6.734752926583253
2009-05-19,19.778706955171025,-0.2810976656388871,-4.199303902462815,26.00090361821815,-0.41451969463301475,-6.298545419798895,32.84484159566399,-0.4975527932047336,-6.9941608353747755
2009-05-20,19.7759390916193,0.15584122025429487,-4.414276558356245,25.99832703450925,0.026680229443335618,-6.55719769029379,32.842161742241565,0.2669997865519759,-7.257454987629568
2009-05-21,19.77317122806758,0.1532407832684876,-4.639692189365723,25.99575045080035,0.14817663145642349,-6.833149958063961,32.83948188881913,0.3248727673648114,-7.519316545129629
2009-05-22,19.770403364515854,-0.243813337957157,-4.869579095822108,25.993173867091453,-0.31112945662269526,-7.119101405350256,32.836802035396694,0.20830637869747315,-7.774115928416033
2009-05-23,19.767635500964133,-0.3308059560756533,-5.097712860945833,25.990597283382556,-0.30227482175822673,-7.40723938223139,32.83412218197426,-0.6215796844355795,-8.016074571385385
2009-05-24,19.764867637412408,-0.12784135795827725,-5.3178020524922855,25.98802069967366,0.3070602052681022,-7.689475638315823,32.83144232855183,-0.10462524419776792,-8.239436427118434
2009-05-25,19.762099773860683,0.6744763141052226,-5.523677410525561,25.985444115964757,0.5460069068459702,-7.9576935932782975,32.828762475129395,0.4235787892220478,-8.438644039213264
2009-05-26,19.75933191030896,-0.2810976656389969,-5.709478828553745,25.98286753225586,-0.4145196946332319,-8.203999154926942,32.826082621706966,-0.4975527932051744,-8.608513755404308
2009-05-27,19.756564046757234,0.15584122025420818,-5.869834470972404,25.980290948546962,0.026680229443586764,-8.420967431931887,32.82340276828453,0.2669997865524958,-8.744404589433268
2009-05-28,19.75379618320551,0.1532407832708903,-6.000026576502965,25.977714364838064,0.1481766314578281,-8.601877759112947,32.820722914862095,0.32487276736580306,-8.842375337021027
2009-05-29,19.751028319653788,-0.24381333795483717,-6.096138869524929,25.975137781129163,-0.3111294566211009,-8.74092975527138,32.81804306143966,0.2083063786999356,-8.89932482119848
2009-05-30,19.748260456102063,-0.33080595607394114,-6.155181028428417,25.972561197420266,-0.3022748217577578,-8.833433659086571,32.815363208017224,-0.6215796844331403,-8.913110574865897
2009-05-31,19.745492592550338,-0.12784135795700907,-6.175186326946286,25.969984613711368,0.3070602052690939,-8.87596892258629,32.81268335459479,-0.10462524419570741,-8.882641852590936
2009-06-01,19.742724728998613,0.674476314105097,-6.155279351512009,25.96740803000247,0.5460069068455649,-8.866505963176456,32.81000350117236,0.42357878922219394,-8.807943583191104
2009-06-02,19.73995686544689,-0.28109766563910693,-6.09571158164991,25.96483144629357,-0.41451969463344907,-8.804487056983154,32.807323647749925,-0.49755279320561524,-8.690188708729218
