,Ost_8010_208,DonBosco_8020_110,DonBosco_8020_119,DonBosco_8020_122,DonBosco_8053_111,Nord_8010_205,Ost_8010_209,Ost_8010_213,Ost_8010_214,Nord_8020_102,West_8020_103,Sud_8020_107,Sud_8041_218,Ost_8041_221,Nord_8045_203,Nord_8051_101,D_NO2,D_PM10K,N_NO2,N_O3,N_PM10K,O_NO2,O_PM10K,S_NO2,S_O3,S_PM10K,W_NO2,W_PM10K,year,dayofyear,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,season_fall,season_spring,season_summer,season_winter,N_Ox,S_Ox,holiday,holiday_school,DonBosco_RH,DonBosco_Temp,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,Sud_RH,Sud_Temp,Sud_Winddirection,Sud_Windspeed,West_RH,West_Temp,West_Winddirection,West_Windspeed,Ost_Pressure,Ost_RH,Ost_Temp,Ost_Winddirection,Ost_Windspeed,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean,D_NO,D_NOX,N_NO,N_NOX,Nord_Radiation,Nord_peek_wind_speed,O_NO,O_NOX,Ost_peek_wind_speed,S_NO,Sud_peek_wind_speed,W_NO,W_NOX,West_peek_wind_speed
2019-01-11,1195.0,1236.0,524.0,1534.0,1177.0,969.0,723.0,726.0,906.0,1656.0,1857.0,1160.0,575.0,1502.0,1025.0,1598.0,50.427204,26.28334000000001,23.54079,23.43355,9.612939,35.87972,37.70257,40.639183,10.167072,26.209152,29.270887,14.734020999999998,2019,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46.97434000000001,50.806255,0,0,69.91462,1.3263568,0.0,972.86304,67.9575,1.1036106,296.3321,0.67764854,71.21432,0.9165624,237.88196,0.5109519,70.95575,1.4819955,231.3958,0.8651274,968.57745,79.01225,1.1637033,161.95392,0.518757,0.46065944,274.6139,269.3736,1.528091,77.95652173913044,94.47826086956522,10.26086956521739,23.47826086956522,93.88333333333334,2.1083333333333334,41.30434782608695,54.26086956521739,2.3291666666666666,31.73913043478261,2.4,9.0,23.73913043478261,2.5458333333333334
2019-01-12,937.0,989.0,446.0,1138.0,944.0,627.0,495.0,547.0,610.0,1284.0,1465.0,860.0,404.0,920.0,715.0,1189.0,62.495472,29.013845,30.0187,38.077835,15.190727,41.811905,33.786137,42.723206,25.571974,29.984207,33.316467,17.628861999999994,2019,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,68.096535,68.29518,0,0,54.239918,0.07853657,0.0,979.2037,54.456436,-0.17406793,265.1191,0.46836734,56.065186,-0.3340132,244.95764,0.76681304,55.905483,0.27394965,255.91295,0.59700084,975.00665,57.65801,-0.33342168,151.57996,0.5296375,0.83051693,278.70654,269.7419,1.0929275,92.69565217391305,110.69565217391305,16.17391304347826,37.95652173913044,75.29166666666667,1.5958333333333332,30.347826086956523,51.73913043478261,1.4583333333333333,60.08695652173913,1.1875,43.17391304347826,65.69565217391305,1.375
2019-01-13,756.0,785.0,353.0,853.0,742.0,488.0,418.0,410.0,432.0,1036.0,1265.0,617.0,243.0,617.0,514.0,915.0,68.29851,44.07829,47.987465,11.334665,29.05762,51.551727,37.459045,52.350918,7.5253334,47.594822,58.32885400000001,36.832615,2019,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59.32213,59.8762514,0,0,69.255394,0.61826104,0.0,975.61115,63.8909,0.6963778,234.6881,0.38111258,68.67375,0.24294867,193.92021,0.23412184,69.19396,0.9201228,237.63422,0.28824222,971.35596,74.71928,0.6060063,170.30672,0.28189287,0.7484681,280.12485,271.08536,1.7074796,61.65217391304348,77.34782608695652,8.956521739130435,27.91304347826087,77.78750000000001,1.6833333333333333,39.0,55.08695652173913,1.3916666666666666,60.130434782608695,1.4041666666666668,21.08695652173913,38.78260869565217,1.5250000000000001
2019-01-14,1169.0,1139.0,488.0,1476.0,1080.0,920.0,704.0,690.0,835.0,1531.0,1708.0,1079.0,524.0,1441.0,965.0,1449.0,53.22528000000001,40.12679,39.48835,14.307826,23.073538,45.252983,55.79816999999999,43.19582,8.716553,46.610645,41.677635,30.626045,2019,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,53.796176,51.912373,0,0,75.7507,2.7030594,0.0,966.13385,72.618355,2.8047342,200.1733,0.59093493,74.91978,1.9578685,172.56087,0.3273004,77.14225,2.9863577,207.84099,0.35886037,961.75494,86.99651,2.3386824,179.91405,0.23749335,0.2362078,280.41135,271.31943,2.2497268,52.91304347826087,64.52173913043478,4.565217391304348,15.434782608695652,80.29166666666667,3.8333333333333335,19.608695652173914,33.95652173913044,3.704166666666667,32.43478260869565,5.3125,9.347826086956522,20.47826086956522,5.295833333333333
2019-01-15,1020.0,1138.0,493.0,1476.0,1082.0,931.0,719.0,706.0,876.0,1510.0,1725.0,1076.0,528.0,1452.0,950.0,1420.0,39.86777,19.095533,21.43589200000001,45.832775,9.054619,33.480034,16.864152999999998,26.568087,40.816914,15.479354,22.522964,11.561591,2019,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67.26866700000001,67.38500099999999,0,0,66.86265,4.6038365,0.016687026,962.41925,69.008575,4.2620006,277.53964,0.6428301,66.856964,4.1794295,265.5246,1.8500127,68.69905,4.8490434,275.53482,1.1424062,958.0496,77.139885,4.1713333,252.98201,0.9402116,0.28868872,277.8735,271.1224,2.0405495,69.65217391304348,84.8695652173913,16.285714285714285,30.285714285714285,76.2304347826087,2.4130434782608696,58.82608695652174,74.0,2.216666666666667,53.91304347826087,2.466666666666667,14.73913043478261,30.695652173913043,2.9416666666666664
2019-01-16,1152.0,1158.0,493.0,1496.0,1105.0,942.0,716.0,687.0,882.0,1539.0,1742.0,1076.0,523.0,1500.0,975.0,1475.0,58.57007,24.18779,34.699196,31.16335,14.200382,52.211605,51.714344,43.56208,25.889074,25.580566,38.42973,17.616524,2019,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65.86254600000001,69.451154,0,0,70.763855,1.2820697,0.0,975.4782,71.59939,0.8140366,242.0744,0.44614974,69.89479,0.8440244,225.01898,0.59193796,73.17065,1.3429799,253.36969,0.5940202,971.28827,80.42707,0.83147764,180.35585,0.52899075,0.8347612,279.2617,270.81284,1.6058803,274.30434782608694,273.5652173913044,58.73913043478261,77.21739130434783,28.625,1.6166666666666665,154.57142857142858,159.0952380952381,1.1875,231.1304347826087,0.725,101.04347826086956,117.56521739130434,1.2541666666666667
2019-01-17,1186.0,1175.0,499.0,1536.0,1115.0,951.0,730.0,717.0,932.0,1571.0,1772.0,1110.0,544.0,1573.0,1007.0,1526.0,104.85022,82.04784000000002,60.11045,7.9632564,32.89243,67.133896,70.61673,85.07648499999998,1.6873078,77.91018000000003,70.88648,55.02946,2019,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,68.0737064,86.76379279999998,0,0,83.61914,0.72434074,0.0,974.1457,76.63209,0.9809591,187.85713,0.46616384,79.84071,-0.009512258,192.80872,0.18367624,84.23632,0.8348091,192.53264,0.26748765,969.86475,91.67318,0.73675185,185.47003,0.27717742,0.7385015,280.8706,270.93152,1.6558003,185.7391304347826,193.8695652173913,30.0,52.43478260869565,87.78333333333335,2.4125,80.54545454545455,98.86363636363636,1.6166666666666665,147.7391304347826,1.5208333333333333,79.47826086956522,98.30434782608695,1.6833333333333333
2019-01-18,1264.0,1208.0,527.0,1584.0,1128.0,945.0,733.0,749.0,967.0,1616.0,1811.0,1129.0,576.0,1632.0,1003.0,1541.0,84.11981,55.65181,52.496525,15.176854,29.434092,64.50976,49.564404,61.28629,9.078819,46.031586,64.68064,42.050575,2019,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67.673379,70.36510899999999,0,0,75.62686,3.650112,0.0,969.6631,63.054764,5.0216293,245.05328,0.6212263,73.54686,3.2155132,184.59154,0.49159345,76.15819,3.8951514,159.62627,0.4295305,965.3403,83.59537,4.028496,169.99013,0.35245124,0.69113183,275.87912,272.1893,0.8502018,61.91304347826087,79.08695652173913,4.521739130434782,18.869565217391305,38.50833333333333,1.8625,24.434782608695652,42.30434782608695,1.8499999999999999,17.869565217391305,2.470833333333333,5.956521739130435,19.47826086956522,2.845833333333333
2019-01-19,849.0,926.0,437.0,1211.0,881.0,601.0,508.0,559.0,682.0,1247.0,1433.0,857.0,443.0,1134.0,721.0,1141.0,57.08766600000001,22.060144,29.695107,37.247726,9.870963,44.044437,26.322922,36.00892,28.727762,16.887728,29.78091,11.267328,2019,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66.94283300000001,64.736682,0,0,78.07824,2.1421282,0.04367304,975.69476,72.844315,2.2027156,203.42867,0.43693805,78.98786,1.9389952,214.35298,0.7050435,77.85472,2.291342,239.43744,0.78771186,971.53253,84.69478,1.9996041,174.45738,0.3918183,0.9700396,272.8297,265.0376,0.931578,41.08695652173913,59.08695652173913,1.3043478260869565,16.130434782608695,32.9625,1.7083333333333333,13.565217391304348,27.52173913043478,1.2166666666666666,34.56521739130435,0.8250000000000001,2.739130434782609,20.217391304347824,1.3499999999999999
2019-01-20,738.0,713.0,353.0,975.0,677.0,479.0,438.0,422.0,565.0,1030.0,1234.0,611.0,286.0,887.0,551.0,907.0,48.06661,23.910543,27.41125,31.187075,18.22505,29.926413,25.93988,32.32655,20.784779,27.671835,33.59928,36.159737,2019,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,58.598325,53.11132900000001,0,0,77.05125,-1.7236358,0.0,979.1237,70.80672,-1.6756219,254.66713,0.6579671,77.58105,-1.8057948,209.25781,0.24005878,77.85472,-1.5731887,188.99501,0.43864274,974.8279,87.1929,-1.8176398,216.6811,0.36897162,0.5696669,275.33136,269.2246,0.79553336,35.08695652173913,49.56521739130435,4.173913043478261,17.304347826086957,101.23333333333333,1.5125,16.652173913043477,29.608695652173914,1.2916666666666667,21.08695652173913,1.0291666666666666,8.347826086956522,21.869565217391305,1.2375
2019-01-21,1196.0,1154.0,478.0,1443.0,1070.0,908.0,716.0,678.0,861.0,1502.0,1715.0,1074.0,524.0,1442.0,962.0,1438.0,40.62766,29.711052,27.035385,25.1664,24.700888,30.61362,32.620148,30.193996,18.523895,31.130281,29.667345,36.159737,2019,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,52.201785,48.717891,0,0,79.32505,-0.4965386,0.0,975.80615,70.87507,-0.2581449,253.18445,0.3795894,77.842224,-0.57631636,168.87541,0.35408643,78.03063,-0.2461318,195.80785,0.38880572,971.52954,90.37682,-0.6276313,203.86296,0.34779927,0.9584722,274.35223,269.42038,0.7647442,37.608695652173914,53.91304347826087,2.9130434782608696,18.391304347826086,20.754166666666666,1.3625,25.956521739130434,40.17391304347826,1.1958333333333333,9.652173913043478,1.0041666666666667,2.869565217391304,18.391304347826086,1.2833333333333334
2019-01-22,1211.0,1157.0,480.0,1448.0,1051.0,932.0,717.0,690.0,854.0,1444.0,1656.0,1068.0,520.0,1441.0,959.0,1420.0,46.78906,44.630573,32.05189,24.05652000000001,36.93202,38.517963,48.44552,33.284847,23.165146,37.69288,33.096836,36.159737,2019,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56.10841,56.449993000000006,0,0,82.461105,-0.41364208,0.0,979.6302,76.789024,-0.1512611,174.41522,0.48662198,77.905396,-0.390031,143.69333,0.28280777,83.75234,-0.24959274,196.01093,0.43956134,975.4238,92.880226,-0.57198846,151.61684,0.38589546,0.91810864,273.23273,268.73395,1.1455727,47.391304347826086,65.04347826086956,2.5217391304347827,16.304347826086957,49.583333333333336,1.6166666666666665,18.0,35.43478260869565,1.5541666666666665,12.08695652173913,1.4458333333333335,4.826086956521739,23.08695652173913,1.8333333333333333
2019-01-23,1156.0,1115.0,475.0,1421.0,1017.0,885.0,694.0,677.0,825.0,1394.0,1599.0,1016.0,496.0,1358.0,919.0,1308.0,50.663372,47.37772,27.554337,24.56021,34.273284999999994,38.99412,47.742874,40.81309,13.027801,42.139885,36.368095,36.159737,2019,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,52.114547,53.840891000000006,0,0,82.75886,-1.58908,0.0,972.47235,74.45831,-1.3390542,201.28809,0.5285424,78.069244,-1.4831465,207.91634,0.4554613,82.11075,-1.3112026,201.1659,0.62444675,968.1215,91.85557,-1.6715921,205.92876,0.51325303,0.97532654,271.35083,268.2702,1.3242944,38.04347826086956,59.43478260869565,2.9545454545454546,20.363636363636363,16.59565217391304,1.5869565217391304,17.043478260869566,34.34782608695652,1.3,8.956521739130435,1.0541666666666667,3.391304347826087,22.391304347826086,1.4166666666666667
2019-01-24,1247.0,1166.0,493.0,1486.0,1046.0,939.0,713.0,715.0,870.0,1515.0,1719.0,1066.0,524.0,1459.0,971.0,1442.0,54.54535,41.507698,34.354393,33.113792,43.30599,40.548367,41.09228,39.714085,25.274551,42.200596,38.732635,42.23315,2019,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67.46818499999999,64.988636,0,0,91.987785,-3.219744,0.04586713,961.93274,84.26471,-2.822302,157.03065,0.56560194,87.03983,-3.0711205,139.58746,0.34369257,91.5543,-2.959467,189.79942,0.45406196,957.47754,98.91632,-3.2913945,180.91078,0.42394534,0.85595506,276.10947,266.69302,1.5194914,52.47826086956522,68.8695652173913,7.869565217391305,24.17391304347826,51.0,1.7,27.695652173913043,43.21739130434783,2.025,17.782608695652176,1.8499999999999999,8.695652173913043,25.0,2.0875
2019-01-25,1321.0,1210.0,521.0,1516.0,1057.0,968.0,715.0,723.0,873.0,1602.0,1800.0,1146.0,533.0,1478.0,1052.0,1530.0,50.25864,41.473793,33.13332,30.868011,40.30994000000001,39.735313,37.250263,36.387856,19.074898,41.15356,33.484413,39.29584000000001,2019,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,64.00133100000001,55.462754,0,0,83.2707,-1.1231352,0.004106572,964.8929,78.320015,-0.8828775,232.5277,0.44228634,80.257744,-1.1181072,208.46165,0.65953845,83.04201,-0.78040105,227.26622,0.556546,960.4387,93.1365,-1.2360824,195.00447,0.64031684,0.3400004,274.5285,268.64456,1.8599652,57.08695652173913,70.04347826086956,10.304347826086957,22.652173913043477,96.09166666666665,3.6333333333333333,31.782608695652176,45.608695652173914,2.6875,32.78260869565217,3.0749999999999997,8.652173913043478,22.347826086956523,4.0
2019-01-26,978.0,953.0,439.0,1122.0,854.0,610.0,506.0,577.0,623.0,1190.0,1392.0,827.0,403.0,910.0,704.0,1072.0,45.739162,42.29399,27.40403,32.34167,31.490372,39.249607,51.177685,37.85344,19.074898,42.3459,29.36981,35.58353,2019,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,59.7457,56.928338,0,0,75.26251,-2.8005648,0.0,970.48895,69.46584,-2.1689792,236.00157,1.1238078,76.34237,-3.1642787,199.90907,1.0400096,73.14947,-2.19857,234.61847,1.051257,966.233,86.17141,-3.1239436,209.7586,0.6308397,0.9136425,276.04544,264.82794,1.4256295,50.47826086956522,69.91304347826087,14.347826086956522,34.26086956521739,69.99166666666666,2.025,22.0,40.21739130434783,1.7291666666666667,27.347826086956523,1.7874999999999999,20.304347826086957,40.91304347826087,2.004166666666667
2019-01-27,738.0,757.0,353.0,896.0,678.0,463.0,434.0,421.0,465.0,1005.0,1226.0,591.0,257.0,670.0,539.0,885.0,57.54816999999999,48.04289,46.2642,19.231174,39.20718,45.29853,53.748337,45.023605,13.774367000000002,47.401257,49.583237,46.065945,2019,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.495374,58.797972,0,0,76.46453,-3.4382122,0.0,969.77606,68.02188,-2.593869,204.92017,0.52432066,75.4994,-3.7330892,173.21388,0.4581065,74.65319,-2.75959,205.32954,0.42864418,965.4348,85.640755,-3.5329192,190.47144,0.3187231,0.8520619,277.35336,265.74313,1.1281662,78.69565217391305,97.78260869565217,29.26086956521739,52.56521739130435,61.84166666666667,1.4958333333333333,37.608695652173914,59.08695652173913,1.2750000000000001,60.65217391304348,0.9333333333333332,35.47826086956522,58.91304347826087,1.2916666666666667
2019-01-28,1009.0,1186.0,477.0,1425.0,1065.0,919.0,704.0,669.0,817.0,1500.0,1706.0,1062.0,524.0,1359.0,948.0,1428.0,66.16843399999999,71.15789000000002,55.554028,8.120507,56.33714000000001,55.48888,78.18736,54.46393000000001,6.670539,72.66288,58.01423000000001,59.812496,2019,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63.67453500000001,61.134469,0,0,82.28137,-1.337217,0.0,960.6946,76.82212,-0.5948197,218.66217,0.41340706,80.221794,-1.7785193,196.75893,0.19888556,81.76557,-0.75774145,175.1612,0.30182368,956.178,93.47073,-1.4171939,203.81744,0.29402742,0.9481229,277.7686,270.26416,1.1538736,110.91304347826087,121.82608695652173,27.782608695652176,43.869565217391305,49.0875,1.9666666666666668,70.21739130434783,81.82608695652173,1.3625,73.1304347826087,1.3375000000000001,42.56521739130435,58.91304347826087,1.7249999999999999
2019-01-29,1119.0,1148.0,487.0,1426.0,1029.0,924.0,701.0,675.0,833.0,1465.0,1654.0,1062.0,525.0,1398.0,951.0,1388.0,61.23469,36.83625,40.932217,15.840665,25.049833,48.142765,33.76507,49.531376,5.0138297,39.455048,46.06035,30.491133,2019,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,56.772882,54.5452057,0,0,92.975716,2.1013083,0.018577337,957.34283,82.93365,2.6581173,209.53087,0.54579,91.88386,1.8910518,165.79118,0.36370683,78.42581,2.5185468,207.08165,0.4229448,952.9073,99.59989,1.8835348,211.03468,0.3193755,0.7391235,277.90292,267.505,1.3006451,71.47826086956522,85.65217391304348,10.521739130434783,26.217391304347824,96.14583333333333,1.9958333333333333,40.56521739130435,54.30434782608695,1.7333333333333334,31.217391304347824,1.6958333333333335,17.869565217391305,33.26086956521739,1.7958333333333334
2019-01-30,1088.0,1161.0,488.0,1444.0,1046.0,947.0,716.0,699.0,829.0,1509.0,1714.0,1070.0,516.0,1415.0,984.0,1444.0,54.41147,33.51848,32.58594,23.747873,19.988405,41.43807,35.81951,38.856354,18.116014,31.34253,36.105946,23.469503,2019,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,56.333813,56.972368,0,0,77.925316,1.5426136,0.0,966.2016,73.390396,1.6103224,215.0769,0.5589048,77.79569,1.5797368,195.44255,0.49447048,78.42581,1.6229839,221.79408,0.5183871,961.76276,84.27744,1.5145801,188.2896,0.51981145,0.904065,276.0294,268.57892,1.3018062,39.130434782608695,54.91304347826087,2.3043478260869565,14.043478260869565,90.7625,1.925,23.565217391304348,36.56521739130435,1.8375000000000001,10.826086956521738,1.425,3.6956521739130435,17.565217391304348,1.5958333333333332
2019-01-31,1119.0,1177.0,489.0,1490.0,1047.0,935.0,720.0,714.0,860.0,1531.0,1739.0,1080.0,529.0,1455.0,986.0,1453.0,44.772087,34.779465,23.97151,34.93392,21.887674,34.60964,38.121803,29.099974,24.38659,29.27729,28.472118,24.284172,2019,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.90543,53.486564,0,0,87.25033,0.6367604,0.0,962.17145,79.94462,1.1047109,147.92918,0.6439604,84.63181,0.62338656,136.17232,0.5151392,86.796165,0.91734284,166.61272,0.52027327,957.7773,96.94987,0.66193324,146.42596,0.50080246,0.70169735,275.42145,268.78323,1.3275137,79.27272727272727,92.36363636363636,26.391304347826086,42.43478260869565,46.76666666666667,1.6375,36.04347826086956,50.69565217391305,1.2458333333333333,33.30434782608695,1.0250000000000001,27.695652173913043,44.34782608695652,1.4124999999999999
2019-02-01,1185.0,1234.0,523.0,1543.0,1095.0,967.0,716.0,729.0,881.0,1618.0,1812.0,1147.0,561.0,1446.0,1029.0,1557.0,54.06903000000001,39.66088,41.01288,11.858552,36.36443,41.622097,38.310894,40.813248,7.3862777,37.868294,42.6329,37.424114,2019,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52.87143199999999,48.1995257,0,0,95.19335,-1.4401947,0.0020206969,963.4532,90.159065,-0.8978992,175.93517,0.56157064,92.389366,-1.6034355,151.78094,0.36942717,93.79343,-1.1255046,186.9959,0.4402491,959.06757,99.599785,-1.5289202,192.35448,0.34440592,0.9603355,278.1939,269.42438,1.2644408,69.30434782608695,84.91304347826087,13.434782608695652,32.08695652173913,48.61666666666667,1.5083333333333335,38.08695652173913,53.30434782608695,1.3166666666666667,32.73913043478261,1.0791666666666666,20.304347826086957,39.21739130434783,1.3666666666666665
2019-02-02,856.0,979.0,447.0,1129.0,900.0,623.0,511.0,559.0,609.0,1230.0,1421.0,870.0,423.0,889.0,715.0,1122.0,57.02340699999999,38.375065,41.37607,12.574553,32.15643,44.4048,39.878757,45.93887700000001,7.940019,41.27732,44.691322,34.795406,2019,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,53.950623,53.878896,0,0,92.91141,0.54791194,0.014601131,961.75165,88.47009,0.60707057,215.63625,0.505869,91.53141,0.54302096,192.36823,0.2397751,92.38262,0.79622966,157.17076,0.41281775,957.2857,99.59876,0.44636735,198.44048,0.34942952,0.92385674,284.5157,273.33325,1.9035391,53.17391304347826,68.95652173913044,15.130434782608695,28.82608695652174,58.13333333333333,1.875,34.30434782608695,50.0,1.6624999999999999,30.17391304347826,1.5791666666666666,18.47826086956522,33.95652173913044,1.7791666666666668
2019-02-03,751.0,733.0,352.0,915.0,665.0,468.0,441.0,431.0,468.0,978.0,1237.0,635.0,266.0,649.0,514.0,846.0,49.982193,23.469559,31.255629,12.5232,23.528894,41.85359,21.11642,39.65914,10.956963,26.045647,35.64136,21.288877,2019,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.778829,50.616103,0,0,90.93069,7.0940814,0.051821023,959.34357,88.76071,6.499971,252.6562,0.55394185,90.55723,6.8375525,254.93182,0.42007002,90.591675,7.2836413,153.66582,0.44819018,954.91095,98.89385,7.307508,209.32704,0.33583477,0.8442757,282.2365,275.9602,1.6149745,23.0,35.0,0.9565217391304348,8.434782608695652,59.17083333333333,2.620833333333333,5.608695652173913,14.956521739130435,2.875,4.173913043478261,3.3166666666666664,1.2173913043478262,9.478260869565217,3.6041666666666665
2019-02-04,1200.0,1149.0,488.0,1465.0,1030.0,930.0,724.0,680.0,844.0,1485.0,1680.0,1108.0,535.0,1407.0,996.0,1411.0,30.140423,12.41018,13.556710999999998,34.984390000000005,11.198779,19.597261,14.323009,20.08421,27.862576,15.517785,16.076956,11.041732,2019,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,48.541101,47.946786,0,0,81.08769,7.0536804,0.024900168,965.28076,77.91894,7.0756855,231.3565,0.42527378,81.65004,6.938725,237.47609,1.1239364,80.17902,7.214527,254.8286,0.872,960.98627,91.06656,7.19549,210.18028,0.84790546,0.4571665,278.43872,269.93784,1.4066248,34.82608695652174,47.608695652173914,0.34782608695652173,7.0,129.80833333333334,3.1,19.956521739130434,32.04347826086956,3.1875,25.869565217391305,3.2291666666666665,1.2608695652173914,9.173913043478262,3.8041666666666667
2019-02-05,1247.0,1171.0,500.0,1455.0,1038.0,942.0,731.0,688.0,852.0,1522.0,1717.0,1081.0,530.0,1442.0,981.0,1459.0,37.884117,27.592981,13.836262,50.95457,11.214119,30.710644,25.857077,26.610926,37.134247,19.572252,15.988866,12.867386,2019,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64.790832,63.745173,0,0,54.845882,3.575009,0.0,986.10986,52.497448,3.8618288,235.16748,0.74953485,59.591137,3.0932148,232.51067,1.0421964,53.788006,3.972706,243.06378,0.9265773,982.1099,59.189144,3.5697362,230.37202,0.9506113,0.3558907,278.60147,269.77838,0.8027994,55.0,69.47826086956522,10.434782608695652,25.52173913043478,95.47083333333335,1.6666666666666667,39.78260869565217,53.30434782608695,1.325,45.17391304347826,1.05,16.695652173913043,31.565217391304348,1.5125
2019-02-06,1216.0,1191.0,508.0,1475.0,1066.0,957.0,732.0,704.0,866.0,1544.0,1726.0,1108.0,534.0,1440.0,1011.0,1483.0,50.198296,40.362522,34.22817,20.957335,26.181665,41.67909,41.14442,43.53057,12.822761,40.25879000000001,35.99281,26.762335,2019,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,55.185505000000006,56.353331,0,0,78.62309,0.97696096,0.0,987.7089,72.97411,1.0044314,205.67528,0.5085643,77.57989,0.67606944,160.35155,0.3348246,76.49358,1.2250943,195.76874,0.4144626,983.70526,91.0792,0.7183397,211.66673,0.3702412,0.13173297,279.5483,269.63156,1.005734,118.47826086956522,127.56521739130434,16.608695652173914,35.47826086956522,132.61666666666667,2.0,60.34782608695652,72.95652173913044,1.2791666666666666,101.21739130434783,1.075,49.43478260869565,65.34782608695652,1.5666666666666667
