,Graz-DB (LUFE),Graz-DB (LUTE),Graz-DB (NO),Graz-DB (NO2),Graz-DB (NOX),Graz-DB (PM10),Graz-DB (SO2),Graz-DB (STBK 10K),Graz-N (LUFE),Graz-N (LUTE),Graz-N (NO),Graz-N (NO2),Graz-N (NOX),Graz-N (PM10),Graz-N (SO2),Graz-N (STBK 10K),Graz-O P (LUFE),Graz-O P (LUTE),Graz-O P (NO),Graz-O P (NO2),Graz-O P (NOX),Graz-O P (PM10),Graz-O P (STBK 10K),Graz-S (LUFE),Graz-S (LUTE),Graz-S (NO),Graz-S (NO2),Graz-S (NOX),Graz-S (PM10),Graz-S (SO2),Graz-S (STBK 10K),Graz-W (LUFE),Graz-W (LUTE),Graz-W (NO),Graz-W (NO2),Graz-W (NOX),Graz-W (PM10),Graz-W (STBK 10K),Graz-W (SO2)
2019-01-05,62.774387,-1.2941559999999999,41.269054,55.457719999999995,62.099453000000004,23.75,3.7197068,23.880173000000003,65.65503000000001,-1.6060462,3.7672594,31.841703000000003,19.62182,13.640007999999998,0.0,15.488463000000001,73.194435,-1.7144241000000002,15.717925,38.360676,32.668403999999995,21.909988000000002,26.897135,66.42718,-1.7379474999999998,18.834097,43.768528,37.970787,21.080006,0.33726737,21.384642000000003,66.12878,-1.1700923,4.386537000000001,31.904474,20.093157,15.953938,15.953938,
2019-01-06,78.06874,0.5586182,74.49448000000001,63.724026,93.06702,35.949985999999996,4.4128447,38.265903,76.21921999999999,0.20035331,16.395641,45.225615999999995,36.793583,22.689997,0.01571909,25.21283,83.70452,0.9186601999999999,20.582384,48.19574,41.711655,33.219982,43.14419,75.10715,0.32755265,46.288914,52.175407,64.40241,42.670013,0.92689025,42.920196999999995,79.487015,0.7291766,22.75487,50.801624,44.81642,28.926529,28.926529,
2019-01-07,74.85831,2.4176598,29.810554999999997,36.50439,42.997776,17.049994,3.8145094,17.792952,73.55675500000001,1.8570231,4.4756527,22.455156,15.279976000000001,10.570005,0.039911985,9.829421,83.62669,2.3911946,8.958143,26.361590999999997,20.971191,12.909997,16.343088,72.56097,2.1671362000000003,20.466054999999997,22.960783,28.423761,14.820006,0.44991547,17.972185,76.58793,2.538414,4.9655,25.906751999999997,17.465963000000002,13.635029999999999,13.635029999999999,
2019-01-08,92.06344,-0.93265,42.348743,48.08999,59.112235999999996,19.780014,3.6126332000000003,19.115479,84.81385,-0.7164369,1.7218775000000002,29.777494,16.881632,16.630003,0.0,19.950623999999998,98.142944,-1.105317,19.7211,34.635098,33.93002,15.700007000000001,18.877699,85.404205,-0.94043714,11.84682,30.642275,25.512278,17.75,0.18328959,18.782857999999997,91.77521,-0.7345245,1.5499872,26.475824,14.847311,16.515970000000003,16.515970000000003,
2019-01-09,96.60593,-1.476535,107.19327,48.731342,111.44887,39.989994,4.607585,34.696095,90.69113,-1.1929517,51.17331,41.75407,62.851645999999995,37.77001,0.40907425,36.44056,99.59989,-1.5760296999999999,58.591182999999994,40.261417,68.043564,32.670006,34.08605,91.169624,-1.6154901000000002,64.76061999999999,38.44793,72.01472,40.47999,1.3704118,38.492184,,-1.1569303,48.058437,38.32112,58.444023,33.97667,33.97667,
2019-01-10,79.743065,1.2093171,118.63186,67.415695,130.39278000000002,32.68998,4.9095244000000005,34.247242,78.22463,1.0977635000000001,23.639402,38.145676,38.899914,17.349992999999998,0.06429389,19.430716,84.519875,1.2424695,50.91817,47.935806,65.90389,30.02001,38.573456,78.2356,0.771045,116.73447,52.077927,120.83823000000001,39.62,2.4940276000000003,40.1433,80.13710999999999,1.4171786,39.183777,45.9164,55.437675,28.764516999999998,28.764516999999998,
2019-01-11,69.91462,1.3263568000000001,70.4137,50.427203999999996,82.84071,22.34999,4.723375,26.283340000000003,67.9575,1.1036106,7.448186,23.540789999999998,18.241009,9.144998,0.18746725,9.612939,79.01225,1.1637033,42.690964,35.87972,53.00043,25.380003,37.70257,71.21432,0.9165624,49.20521,40.639183,60.73721,22.40999,1.1716704,26.209152,70.95575,1.4819955,10.129458999999999,29.270887,23.391106,14.734020999999998,14.734020999999998,
2019-01-12,54.239918,0.07853657,81.000015,62.495472,97.6425,27.390009000000003,4.643810299999999,29.013845,54.456436,-0.17406793,10.100937,30.0187,23.734379999999998,12.920002,0.04090427,15.190726999999999,57.65801,-0.33342168,41.66572,41.811904999999996,55.281707999999995,25.579995999999998,33.786137,56.065186,-0.3340132,35.186226,42.723206,50.520237,29.660002000000002,0.9916881,29.984207,55.905483,0.27394965,10.771495,33.316466999999996,25.978794,17.628861999999998,17.628861999999998,
2019-01-13,69.255394,0.61826104,92.87089,68.29851,110.196625,43.089993,4.6554995,44.07829,63.8909,0.6963778,16.183474,47.987465,38.065692999999996,28.400011,0.14470069,29.05762,74.71928,0.6060063,30.292206,51.551727,51.254146999999996,32.920006,37.459045,68.67375,0.24294867,64.42079,52.350918,79.05181,49.180009999999996,1.6380136,47.594822,69.19396,0.9201228000000001,42.184315000000005,58.32885400000001,64.335396,36.832615000000004,36.832615000000004,
2019-01-14,75.7507,2.7030594,62.032078000000006,53.225280000000005,77.58303000000001,40.589993,4.2631345000000005,40.12679,72.61835500000001,2.8047342,8.920257000000001,39.48835,27.80558,23.239995999999998,0.44895467,23.073538,86.99651,2.3386824,38.81605,45.252983,54.79544,49.34,55.79816999999999,74.91978,1.9578685000000002,58.972816,43.19582,69.885666,47.91,1.5121661,46.610645,77.14225,2.9863577,20.269154,41.677634999999995,38.017036,30.626045,30.626045,
2019-01-15,66.86265,4.6038365,49.12995,39.86777,60.25026999999999,16.830002,4.12927,19.095533,69.008575,4.2620005999999995,4.3181057,21.435892000000003,14.56995,6.7219977,0.17353997,9.054619,77.13988499999999,4.1713333,18.742712,33.480034,32.54007,11.84,16.864152999999998,66.856964,4.1794294999999995,28.855469,26.568087,37.045235,12.109992,0.65405875,15.479354,68.69905,4.8490434,8.376061,22.522964,18.413420000000002,11.561591,11.561591,
2019-01-16,70.763855,1.2820697,75.4359,58.570069999999994,91.12626,22.65001,4.15696,24.18779,71.59939,0.8140366,15.854232999999999,34.699196,30.828471999999998,14.200382000000001,0.16855717,14.200382000000001,80.42707,0.83147764,59.705780000000004,52.211605,75.18649,36.97999,51.714344,69.89479,0.8440244,55.68054,43.56208,67.400734,24.090006,1.1123537000000001,25.580566,73.17065,1.3429799,15.3992605,38.42973,32.32566,17.616524,17.616524,
2019-01-17,83.61914,0.72434074,291.7334,104.85022,288.7857,79.44997,7.7925759999999995,82.04784000000001,76.63209,0.9809591000000001,68.05688,60.11045,85.993675,32.89243,1.8910939999999998,32.89243,91.67318,0.73675185,152.25189,67.133896,157.20622,62.0,70.61673,79.84071,-0.009512258,246.60178,85.07648499999999,242.25034,83.16996999999999,5.6399426,77.91018000000001,84.23631999999999,0.8348091000000001,107.24245,70.88648,123.06047,55.02946,55.02946,
2019-01-18,75.62686,3.6501120000000005,176.13148,84.11981,185.23955,51.069992,6.641949,55.65181,63.054764,5.0216293,21.027382,52.496525,44.31451,29.434092,3.6869775999999996,29.434092,83.59536999999999,4.028496,76.49741999999999,64.50976,95.08492,41.22999,49.564403999999996,73.54686,3.2155132,131.58553,61.28629,137.60533,43.55002,3.292882,46.031586,76.15819,3.8951513999999996,73.60479000000001,64.68064,92.84196999999999,42.050575,42.050575,
2019-01-19,78.07824000000001,2.1421282,65.72146,57.087666000000006,82.56144,21.479994,4.266898,22.060144,72.84431500000001,2.2027156000000003,4.4125385,29.695107,18.998672,9.870963,0.6167299,9.870963,84.69478000000001,1.9996041000000002,26.288159999999998,44.044437,44.11696,21.380003,26.322922,78.98786,1.9389952000000001,22.362417,36.00892,36.734215,16.25,0.48097542,16.887728,,2.2913419999999998,6.8613095,29.78091,20.874372,11.267328,11.267328,
2019-01-20,77.05125,-1.7236358,36.339703,48.06661,54.28083,24.049997,4.4766355,23.910543,70.80672,-1.6756218999999997,1.0428586,27.41125,15.138841000000001,18.22505,1.2340426000000002,18.22505,87.1929,-1.8176398,11.853319,29.926413,25.158356,21.419995999999998,25.93988,77.58105,-1.8057948,29.092715999999996,32.32655,40.249462,25.420004000000002,0.94161725,27.671834999999998,77.85472,-1.5731886999999998,2.4365362999999998,33.59928,19.348764000000003,,,
2019-01-21,79.32505,-0.49653859999999994,34.73597,40.62766,49.104137,32.969982,4.289893,29.711052000000002,70.87507,-0.2581449,4.330207,27.035384999999998,17.570814000000002,24.700888,1.1069826999999999,24.700888,90.37682,-0.6276313,16.238777,30.61362,29.033860999999998,32.069984000000005,32.620148,77.842224,-0.57631636,20.765478,30.193996000000002,32.44343,32.540009999999995,0.7605012,31.130281,78.03063,-0.24613179999999998,8.210339,29.667345,21.865494,,,
2019-01-22,82.461105,-0.41364208,38.921707,46.78906,55.683292,45.81998,3.8267796,44.630573,76.789024,-0.1512611,2.9532458999999998,32.05189,19.088379999999997,36.93202,0.050638157999999996,36.93202,92.88022600000001,-0.57198846,26.339838,38.517963,41.26716,43.579987,48.44552,77.905396,-0.390031,10.825830999999999,33.284847,26.099510000000002,38.410007,0.26775998,37.69288,83.75234,-0.24959274,3.1881857000000005,33.096835999999996,19.67045,,,
2019-01-23,82.75886,-1.5890799999999998,45.125908,50.663371999999995,62.685074,49.199978,3.9810092000000004,47.377720000000004,74.45831,-1.3390541999999999,2.56585,27.554337,16.433523,34.273284999999994,0.08637619,34.273284999999994,91.85557,-1.6715921000000002,17.242511999999998,38.99412,34.22153,44.910004,47.742874,78.069244,-1.4831465,10.796396000000001,40.81309,30.010057,43.829987,0.33107743,42.139885,82.11075,-1.3112026,4.5738378,36.368095000000004,22.629747000000002,36.159737,36.159737,
2019-01-24,91.987785,-3.219744,37.43522,54.54535,58.547940000000004,47.18997,4.4627724,41.507698,84.26471,-2.822302,2.882632,34.354393,20.250822,43.30599,0.98525304,43.30599,98.91632,-3.2913945,17.369497,40.548367,35.13589,41.77001,41.09228,87.03983000000001,-3.0711205,9.026677000000001,39.714085,28.02185,44.400013,1.3476202,42.200596000000004,91.5543,-2.9594669999999996,3.3939407,38.732634999999995,22.72263,42.23315,42.23315,
2019-01-25,83.2707,-1.1231352,51.307076,50.25864,67.43066,44.35999,3.1555908,41.473793,78.320015,-0.8828775,7.9988847000000005,33.13332,23.702967,40.309940000000005,1.2097393,40.309940000000005,93.1365,-1.2360824,27.661721999999997,39.735313,42.964775,35.60999,37.250263000000004,80.25774399999999,-1.1181072,17.58568,36.387856,33.134353999999995,40.38,1.5807288000000002,41.15356,83.04201,-0.78040105,8.466539,33.484413,24.160866,39.295840000000005,39.295840000000005,
2019-01-26,75.26250999999999,-2.8005647999999996,56.431582999999996,45.739162,69.1762,42.540015999999994,1.009975,42.29399,69.46584,-2.1689792000000003,10.764771000000001,27.40403,22.944073,31.490371999999997,0.30176547,31.490371999999997,86.17141,-3.1239436,32.673386,39.249607,46.729896999999994,46.62001,51.177685,76.34236999999999,-3.1642787,32.431084000000006,37.85344,45.837821999999996,42.52001,1.0100061,42.3459,73.14947,-2.19857,8.663902,29.369809999999998,22.23723,35.583529999999996,35.583529999999996,
2019-01-27,76.46453000000001,-3.4382122,52.4589,57.54816999999999,72.16729000000001,52.139988,0.8241495000000001,48.04289,68.02188000000001,-2.5938689999999998,16.538616,46.2642,37.44341,39.20718,0.53388196,39.20718,85.640755,-3.5329192000000003,24.688442000000002,45.29853,43.489670000000004,50.20998,53.748337,75.4994,-3.7330891999999998,29.162025,45.023604999999996,46.948174,52.050022,0.82068413,47.401257,74.65319000000001,-2.75959,22.20796,49.583237,43.69556,46.065945,46.065945,
2019-01-28,82.28137,-1.337217,77.58499,66.16843399999999,96.82465,74.53002,1.7232715,71.15789000000001,76.82212,-0.5948197,28.446001000000003,55.554028,51.8668,56.337140000000005,1.0518242,56.337140000000005,93.47073,-1.4171938999999998,37.104459999999996,55.48888,58.77608000000001,74.86004,78.18736,80.22179399999999,-1.7785193,61.638775,54.463930000000005,77.91224,79.5,1.6388006999999998,72.66288,81.76557,-0.75774145,35.476653999999996,58.014230000000005,58.791219999999996,59.812495999999996,59.812495999999996,
2019-01-29,92.975716,2.1013083,107.28861,61.23469,118.06419,41.58999,2.1088307,36.83625,82.93365,2.6581173,29.005114000000003,40.932217,44.66702,25.049833,1.2031717,25.049833,99.59989,1.8835348000000003,69.24175,48.142765000000004,80.705925,35.709988,33.76507,91.88386,1.8910518,69.50289000000001,49.531376,81.67375,41.72999,1.6954883,39.455048,,2.5185467999999998,40.529293,46.06035,56.552882999999994,30.491133,30.491133,
2019-01-30,77.92531600000001,1.5426136000000001,72.048035,54.411469999999994,86.23492399999999,34.339993,1.5909672,33.51848,73.390396,1.6103223999999998,10.31818,32.58594,25.293325,19.988405,1.8903849999999998,19.988405,84.27744,1.5145801,40.648075,41.43807,54.269405000000006,30.709993,35.81951,77.79569000000001,1.5797368,30.678982,38.856353999999996,44.917435,30.5,1.1805501,31.34253,78.42581,1.6229839,17.633879,36.105946,32.931557,23.469503,23.469503,
2019-01-31,87.25033,0.6367604,38.950047,44.772087,54.65116,36.219982,0.8885219999999999,34.779465,79.94462,1.1047109,2.3466673,23.971510000000002,14.37399,21.887674,0.5705504,21.887674,96.94986999999999,0.66193324,24.419736999999998,34.60964,37.68456,33.82999,38.121803,84.63181,0.62338656,10.949261,29.099974,24.002602,30.939981,0.6792739000000001,29.27729,86.796165,0.91734284,3.611082,28.472118,17.551085,24.284172,24.284172,
2019-02-01,95.19335,-1.4401947,75.494354,54.069030000000005,88.81951,44.890003,1.3012503,39.66088,90.159065,-0.8978992,27.864624,41.012879999999996,43.793079999999996,36.36443,0.9174558,36.36443,99.599785,-1.5289202,36.089317,41.622097,50.709244,37.72999,38.310894,92.38936600000001,-1.6034355,34.449,40.813248,48.970234000000005,41.800022,1.1553811,37.868294,93.79343,-1.1255046,27.165821,42.6329,43.980263,37.424114,37.424114,
2019-02-02,92.91141,0.54791194,70.96165500000001,57.02340699999999,86.72991999999999,45.55002,1.6188607,38.375065,88.47009,0.60707057,14.424612,41.37607,33.193596,32.15643,0.97596925,32.15643,99.59876,0.44636735,38.468063,44.4048,54.07209399999999,39.579987,39.878757,91.53141,0.54302096,34.83078,45.938877000000005,51.94181,45.609997,1.4181037,41.27732,92.38261999999999,0.79622966,20.853998,44.691322,39.994358,34.795406,34.795406,
2019-02-03,90.93069,7.094081399999999,51.47524,49.982193,67.420525,29.03002,1.6582531000000003,23.469559,88.76071,6.4999709999999995,15.113992000000001,31.255629,28.468992,23.528894,1.8149878000000002,23.528894,98.89385,7.307508,32.85982,41.853590000000004,48.241184000000004,19.049992,21.11642,90.55723,6.837552499999999,28.764967,39.65914,43.819046,25.609991,1.5699867,26.045647,90.591675,7.2836413,17.515810000000002,35.64136,32.68033,21.288877,21.288877,
2019-02-04,81.08769000000001,7.0536804,22.319973,30.140423,33.662556,13.219995,0.9042094,12.41018,77.91894,7.0756855,0.99772537,13.556710999999998,7.885714999999999,11.198779,1.1538879,11.198779,91.06656,7.1954899999999995,5.494753,19.597261,14.656246,11.0599985,14.323008999999999,81.65004,6.938725,4.3940019999999995,20.084210000000002,14.033434,12.719996,0.797846,15.517785,80.17902,7.214527,1.3563339,16.076956,9.353908,11.041732000000001,11.041732000000001,
2019-02-05,54.845881999999996,3.5750089999999997,34.449932000000004,37.884116999999996,47.439809999999994,22.799995000000003,0.9055485999999999,27.592980999999998,52.497448,3.8618288,0.7519291,13.836262,7.7844424,11.214119,0.28848779999999996,11.214119,59.18914399999999,3.5697362,19.626755,30.710644,31.793290999999996,19.15001,25.857077,59.591136999999996,3.0932147999999997,25.55536,26.610926,34.41949,17.460005,1.2306092,19.572252,53.788006,3.9727059999999996,1.2870264,15.988866,9.169734,12.867386,12.867386,
2019-02-06,78.62309,0.97696096,60.169059999999995,50.198296,74.5058,38.77001,1.3728993,40.362522,72.97411,1.0044314,11.204914,34.22817,26.856144,26.181665,0.76239145,26.181665,91.0792,0.7183397,40.422672,41.67909,54.21205500000001,35.099987,41.144420000000004,77.57989,0.67606944,52.762627,43.530570000000004,65.05225,41.010006,1.7092066000000004,40.258790000000005,76.49358000000001,1.2250943,18.024092,35.99281,33.111748,26.762334999999997,26.762334999999997,
2019-02-07,79.59324000000001,0.21109676,121.49868000000001,63.76285,130.78049,54.40999,2.2228024,55.396404000000004,74.76505,0.33692873,17.073774,42.649033,35.998215,30.017487,1.1990762,30.017487,89.090126,-0.054389417,60.643913,47.281036,73.361176,43.88,47.904385,78.961555,-0.44435048,106.58326000000001,50.433483,111.82529,52.760006000000004,3.055299,52.657852,80.29191,0.35941556,49.41863,49.208040000000004,65.366905,38.082493,38.082493,
2019-02-08,83.515625,-0.8341386999999999,119.10185,63.96171,128.96353,56.29002,2.2471366,57.023315000000004,78.26925,-0.6106436,28.561085,46.814568,47.388584,39.765884,1.5328475000000001,39.765884,93.86126,-1.1026131000000001,66.41617600000001,50.421146,79.63131,51.239994,55.41478000000001,82.73562,-1.5516324,101.13245,52.783604000000004,108.736824,54.860016,2.806094,55.311054000000006,83.22353000000001,-0.56641597,53.856888,51.992542,70.38235,43.78954,43.78954,
2019-02-09,80.188934,1.5460151000000002,119.65433,68.02286,131.53063999999998,57.20998,2.6813805,56.60844,75.82462,1.7463651999999998,30.879978,48.72033,50.245266,40.677746,1.9892206000000001,40.677746,90.85444,1.2609264999999998,58.39983,52.895462,74.49776999999999,54.319995999999996,58.255665,79.40169499999999,0.97773504,102.62673000000001,56.07271,111.67825,60.629963000000004,3.376754,57.955090000000006,79.89336,1.7934159,51.459846,54.50141,69.77152,45.804672,45.804672,
2019-02-10,81.71189,2.1130826000000003,72.30861999999999,56.016186,87.28308,46.229991999999996,1.8545998,43.045790000000004,78.29819499999999,2.2472822999999997,15.470815,40.543890000000005,33.611059999999995,35.740158,1.5746495,35.740158,92.35812,1.7306044999999999,44.012707,46.500042,59.615276,51.870020000000004,54.67633000000001,80.401375,1.470343,71.76446999999999,45.138317,81.137505,56.770016000000005,2.3921359,53.49519,82.440926,2.2205217,31.663134000000003,46.394802,49.655986999999996,39.05359,39.05359,
2019-02-11,81.23565,3.9376193999999995,44.854492,44.449566,59.217213,37.35999,1.6004803,35.939415000000004,76.88108000000001,4.0912147,12.124835000000001,36.067240000000005,28.584227000000002,30.512558000000002,1.6810286,30.512558000000002,91.7143,4.1337743,20.562742,38.116898,36.425274,34.810024,38.434486,78.74714,3.9045856,40.205227,32.399035999999995,49.17218,39.87,1.7276028,42.108463,82.82265500000001,3.820874,23.383913,40.961903,40.143536,32.50813,32.50813,
2019-02-12,66.85786,5.6248727,48.39595,43.994690000000006,61.81958,12.8099985,0.9504689000000001,15.965210999999998,66.86321,5.554603599999999,5.4183407,21.519537,15.562996,6.6547,0.83600956,6.6547,73.29261,5.5924144,18.469854,32.407734000000005,31.760685,12.21,17.163122,68.85410999999999,5.4385650000000005,17.648354,30.650123999999998,30.192120000000003,11.609993,0.8056897,13.773322,68.57903,5.748436,8.271775,23.621660000000002,18.723106,8.587242,8.587242,
