time,Dew_Point_Temperature_2m_Mean,Vapour_Pressure_Mean,Precipitation_Rain_Duration_Fraction,Solar_Radiation_Flux,Precipitation_Flux,Precipitation_Solid_Duration_Fraction,Cloud_Cover_Mean,Temperature_Air_2m_Max_Day_Time,Temperature_Air_2m_Min_Night_Time,Wind_Speed_10m_Mean
2016-12-29,266.3999,3.6351488,,5799687.0,,,0.05287863,276.0765,268.88122999999996,1.201689
2016-12-30,264.05865,2.981494,,5816971.5,,,0.058364257,276.4014,268.34036000000003,0.8964882
2016-12-31,263.30334,2.8154597,,5908187.0,,,0.12496087,278.1585,266.6057,1.0663112
2017-01-01,262.97858,2.7438316,0.0,5989647.0,0.0,0.0,0.034011174,279.22177,266.35736,1.2438717
2017-01-02,264.22842,3.0821223,,6042255.5,0.12,0.25,0.42660606,278.19864,266.48584,0.9539851
2017-01-03,264.2952,3.0388792,,5906002.5,0.09,,0.14740436,276.84006,269.4007,1.0926856000000003
2017-01-04,265.5161,3.3777857,0.125,5257467.0,0.15,0.5,0.37552723,278.44498,268.62987999999996,1.4481401000000003
2017-01-05,262.14243,2.5670981,,5116991.5,0.54,0.9166667,0.42128122,272.98984,270.2527,3.5795336000000004
2017-01-06,256.28815,1.4421293,,5111057.0,,1.0,0.40839207,267.34637000000004,265.1039,4.6299157
2017-01-07,255.9997,1.4193512,,5938692.0,0.2,0.7916667,0.555517,268.4815,262.23016,1.8380400000000001
2017-01-08,261.56274,2.3920624,,3849216.5,0.57,,0.7870552,271.0835,265.08957000000004,0.8952353999999999
2017-01-09,264.74088,3.1703546,,3974819.2,1.01,,0.79879826,275.25635,266.8197,1.7349458999999998
2017-01-10,260.25082,2.1754808,,2965585.5,0.62,,0.69770634,267.1971,265.81183,1.7283696
2017-01-11,258.87366,1.9311296,,6602325.0,0.39,0.5833333,0.4815021,269.56833,255.18155,1.6088003
2017-01-12,266.1214,3.5791914,,3471585.8,,0.8333333,0.7954634,275.1255,265.73352,1.6982476000000002
2017-01-13,270.68988,5.13516,0.041666668,1332514.0,10.35,0.9583333,0.9748949,274.83853,270.66565,1.3685005
2017-01-14,266.4637,3.6388898,,4493442.0,0.07,,0.62653357,275.06482,267.02837999999997,1.7573998
2017-01-15,263.9991,2.9641542,,6497053.0,,0.20833333,0.2744778,275.0247,265.49527,1.120463
2017-01-16,263.7774,2.913607,,4425161.5,0.36,0.625,0.9664488000000001,273.0425,264.76602,2.0174978
2017-01-17,263.79922,2.9039898,,4519750.0,0.13,,0.92324305,272.62515,267.68542,3.2861290000000003
2017-01-18,264.39798,3.0677109,,5921847.0,,,0.8379777,273.4416,266.00546,1.6976497
2017-01-19,264.46042,3.078559,,7074403.5,,0.41666666,0.12970234,273.2811,267.15314,0.9557908000000002
2017-01-20,262.5743,2.6391733,,7233371.0,,,0.04860092,273.6562,263.46045,0.8681716999999999
2017-01-21,262.52512,2.6193237,,7397169.5,,,0.043290894,274.90396,262.38858,0.8454535
2017-01-22,263.4096,2.8450558,,7293862.5,,,0.26251292,275.0383,262.63574,0.8146645
2017-01-23,263.31982,2.804741,,6766534.0,0.03,0.875,0.6408969,272.04297,262.70302999999996,0.79968375
2017-01-24,263.91858,2.9377646,,6290344.0,0.05,,0.63331777,272.1773,263.36984,0.7850365
2017-01-25,263.90997,2.9690778,,6680338.5,,,0.5825329,273.1041,260.79056,0.84302765
2017-01-26,265.45996,3.351227,,4074747.0,0.18,,0.8511146,272.20358,267.3717,1.1027923000000002
2017-01-27,263.6941,2.9009936,,7322630.0,0.08,0.7083333,0.4579465999999999,273.59177,265.76883,0.91025096
2017-01-28,263.2694,2.7890503,,7811468.5,0.04,,0.5028484000000001,273.5556,262.0076,0.8471780999999999
2017-01-29,264.5598,3.106876,,6965897.0,,,0.61027807,273.55953999999997,263.81354,0.76796347
2017-01-30,263.7233,2.89492,,7343303.5,,,0.72974473,272.5386,263.47424,0.9547559999999999
2017-01-31,265.91696,3.5094907,,7162310.5,2.39,0.75,0.69790775,277.10666000000003,263.72992,0.79483205
2017-02-01,270.03735,4.8704247,0.16666667,3785398.5,2.07,0.7083333,0.85801715,275.99712999999997,268.08826,0.9012488000000001
2017-02-02,271.9121,5.6414123,0.083333336,6436468.5,0.0,0.41666666,0.79216915,281.62677,270.22418,1.3869993999999999
2017-02-03,274.04333,6.6339736,0.29166666,7421877.0,0.2,0.20833333,0.625428,284.1223,271.8319,1.7925349999999998
2017-02-04,274.15652,6.644821,0.7083333,6639511.5,0.35,0.041666668,0.7972805000000001,282.01977999999997,272.68716,1.4711922
2017-02-05,273.8782,6.5249586,0.25,8207135.5,3.13,0.0,0.75758517,283.0953,270.5064,1.448474
2017-02-06,274.377,6.750691,1.0,1727591.8,14.29,,0.9862811,278.0236,272.8605,2.0146005000000002
2017-02-07,271.79495,5.566639,,6565557.5,0.21,0.33333334,0.76089686,279.6247,271.5093,1.2663261000000001
2017-02-08,269.684,4.7275667,0.0,6058583.0,0.18,0.9166667,0.9371119000000001,276.43878,270.13766,1.5015444
2017-02-09,269.32602,4.5878544,,3357256.5,1.49,1.0,0.972635,273.83297999999996,270.16666000000004,1.3012656
2017-02-10,269.97125,4.8261323,,3082683.0,0.89,,0.97273016,273.54437,270.5468,1.585243
2017-02-11,270.84402,5.1638074,0.041666668,6140162.0,0.11,0.8333333,0.93957144,276.82232999999997,270.66425,1.4984515
2017-02-12,271.337,5.361155,,3162156.5,0.42,,0.9614566999999999,275.71115,271.35272000000003,1.3062438
2017-02-13,270.3701,4.986093,,4463192.0,0.66,,0.7923429,275.79758,271.35477000000003,1.2117149999999999
2017-02-14,270.01492,4.8530693,,10479297.0,,,0.20116992,279.5832,269.61484,0.9626771999999999
2017-02-15,270.37592,5.0197186,,11017055.0,,,0.04684013,284.27994,270.44894,0.99645555
2017-02-16,270.58475,5.1045084,,11125776.0,,,0.15683287,283.93503,269.65442,0.9015931999999999
2017-02-17,272.43765,5.885113,0.45833334,8689324.0,4.78,,0.7054684,283.98742999999996,270.8397,1.2420671
2017-02-18,272.89435,6.048834,0.41666666,8918360.0,0.53,,0.52451646,282.02924,270.61453,1.2601978
2017-02-19,271.67218,5.5196676,,6758723.5,0.94,0.29166666,0.6544044,280.16573999999997,270.0097,1.1244866000000002
2017-02-20,271.64758,5.512364,,9140701.0,,0.25,0.51049596,283.03076,271.81894,1.2313976
2017-02-21,274.78937,6.978552,0.5416667,5071308.5,1.32,,0.8696529000000001,283.675,272.60162,1.4669492
2017-02-22,276.47992,7.89218,0.375,10484949.0,0.41,,0.80532545,288.44586,274.43658,1.7272078999999998
2017-02-23,275.3085,7.2197576,,9806312.0,,,0.7466823,286.77295,274.3028,2.648789
2017-02-24,273.0613,6.1277995,0.5833333,5062811.5,2.96,,0.9409930000000001,283.72974,274.48474,1.3190738000000002
2017-02-25,268.0927,4.1859207,,12785943.0,0.02,,0.18374717,282.107,268.681,1.3528521999999998
2017-02-26,269.6006,4.7107105,,10294537.0,,,0.7892263,282.18338,271.9206,1.0158619
2017-02-27,271.30124,5.358292,,11173412.0,,,0.58657944,285.96732000000003,273.0373,2.1550244999999997
2017-02-28,275.11285,7.203086,,8801724.0,3.27,,0.96657914,284.92023,273.63892000000004,3.1742845
2017-03-01,271.5448,5.527254,0.41666666,9429731.0,4.13,0.0,0.5570263000000001,284.5252,274.4118,1.7396473000000001
2017-03-02,274.098,6.666,0.29166666,8375312.0,0.89,0.083333336,0.6319656,285.14935,272.99332000000004,1.3053116000000002
2017-03-03,274.4996,6.8735795,0.041666668,10272056.0,0.01,,0.7770119000000001,285.37622000000005,271.9076,2.3161669999999996
2017-03-04,276.85843,8.093571,0.5416667,11974826.0,0.87,,0.38545957,287.36856,274.7532,3.6660017999999996
2017-03-05,275.56088,7.362681,0.375,8964109.0,0.06,,0.79302883,285.57358,274.04156,2.0610473000000002
2017-03-06,273.8922,6.5163045,,10002343.0,0.29,,0.89354765,284.3259,273.81235,1.7001776000000002
2017-03-07,271.17664,5.34187,0.16666667,10260047.0,,,0.99274474,283.305,274.44943,2.7586310000000003
2017-03-08,271.0607,5.2731695,0.0,14782683.0,-0.0,,0.5115645000000001,284.86597,276.08737,2.1633708
2017-03-09,276.19592,7.734232,0.75,11014964.0,2.52,,0.7889666,287.93997,273.96988,1.1564931
2017-03-10,271.68558,5.5576186,0.7083333,11386431.0,0.83,,0.39778867,282.2045,274.2558,3.8213956
2017-03-11,269.69055,4.7515574,,14929276.0,,,0.516881,284.37737999999996,275.36273,2.4109712000000005
2017-03-12,269.60352,4.7231727,0.20833333,12697447.0,0.53,,0.3877565,282.2871,273.0865,1.3233840000000001
2017-03-13,269.70654,4.7597265,,16706617.0,,,0.30268157,283.07403999999997,271.7912,0.93796813
2017-03-14,271.2433,5.3555293,,14365078.0,,,0.32324505,286.9081,272.11992999999995,1.5686622
2017-03-15,273.75,6.4658904,,12083717.0,,,0.5513828000000001,288.06616,272.9059,1.4253742
2017-03-16,272.27414,5.8241653,,16632589.0,,,0.21515359,289.39645,274.43253,1.0964546999999998
2017-03-17,274.9577,7.115784,,16842260.0,,,0.3939317,290.28143,273.4594,1.3881695
2017-03-18,277.90082,8.707076,0.45833334,8144715.5,1.19,,0.8854445,288.06906000000004,276.64355,1.2125978000000002
2017-03-19,278.60538,9.169855,0.7916667,7324013.0,3.26,,0.79326826,286.50043,276.10602,1.3921473
2017-03-20,279.30716,9.615713,,11184986.0,,,0.6522972,290.61758,278.00546,1.6685477
2017-03-21,279.47382,9.740817,0.125,9354250.0,0.03,,0.7164408,288.85443,276.68976000000004,1.5163612
2017-03-22,279.38248,9.653965,,10909233.0,0.12,,0.8280492,289.94226000000003,276.72202000000004,1.5506338
2017-03-23,278.17905,8.878601,,13868099.0,,,0.69039816,291.64367999999996,277.94882,1.7059705000000003
2017-03-24,278.46323,9.088494,,15784819.0,,,0.7764270000000001,290.0092,276.14087,1.5779966
2017-03-25,275.6969,7.433128,0.25,12376491.0,,,0.7117251,286.30396,277.71887000000004,1.2810276000000003
2017-03-26,269.8309,4.921152,,16313305.0,0.1,,0.28426713,284.53296,276.8518,2.0255422999999997
2017-03-27,268.729,4.432301,,19861340.0,,,0.04808723,285.54224,272.10892,1.1235867
2017-03-28,272.97116,6.1361513,,19942906.0,,,0.06400898,291.2705,272.9732,1.5040817
2017-03-29,275.86786,7.540329,,18218600.0,,,0.16604826,293.9349,275.33917,1.5541626
2017-03-30,277.58298,8.507433,,13095644.0,,,0.336395,291.6122,276.9645,1.362449
2017-03-31,278.40497,9.024303,,19946360.0,,,0.07946768400000001,293.56882,277.30634,1.6864474999999999
2017-04-01,277.19144,8.279637,0.0,19771384.0,0.82,0.0,0.09908381,294.17685,277.32552999999996,1.9786564999999998
2017-04-02,276.32877,7.7732487,,19428234.0,0.05,,0.27227274,294.00082000000003,277.80316,1.6255244
2017-04-03,276.84634,8.075234,0.041666668,19349842.0,0.03,,0.31093190000000004,294.46674,278.39215,2.240904
2017-04-04,279.59943,9.765309,0.16666667,18839432.0,1.7,,0.59828585,292.79382000000004,279.42322,2.0641713
2017-04-05,278.25974,8.911014,0.375,16421470.0,1.01,,0.7506321,289.85927999999996,278.73605,1.9854508999999998
2017-04-06,272.8548,6.130062,0.25,17135448.0,0.75,,0.564664,286.27435,279.20914,2.4955752
2017-04-07,274.59018,6.902747,,11406667.0,0.55,,0.8477505,287.40845,276.21924,2.1012607000000005
2017-04-08,278.3132,8.933426,,14652918.0,0.0,,0.49570957,291.11435,280.0115,2.0948450000000003
2017-04-09,279.05838,9.416669,,11543056.0,0.02,,0.450903,289.44144,280.20322000000004,1.2482246000000001
2017-04-10,280.20517,10.220053,0.083333336,20541814.0,2.06,,0.3190315,294.90277000000003,278.14566,1.4600579
2017-04-11,276.99814,8.2299385,,14555835.0,2.64,,0.6636985,289.32007000000004,280.56754,1.9056145
2017-04-12,276.50943,7.907122,,17054888.0,,,0.920831,290.56445,276.59265,1.6239595
2017-04-13,277.6504,8.533622,,16594166.0,0.08,,0.6628611,292.00507000000005,279.58386,2.013353
2017-04-14,280.3788,10.339184,0.7083333,16236631.0,4.29,,0.67651373,289.51187000000004,280.02722,1.1998444
2017-04-15,280.65283,10.487681,0.5416667,14303642.0,3.63,,0.8828613999999999,289.29177999999996,281.8251,1.4347291000000002
2017-04-16,275.4001,7.3281245,,20285362.0,0.56,,0.7177359999999999,288.014,278.92368,1.9852078999999998
2017-04-17,274.9723,7.087168,0.5833333,18135326.0,3.23,,0.6205437,286.21902,276.07935,1.2599851
2017-04-18,271.66376,5.5882187,,15374451.0,1.14,,0.8429970999999999,283.41486000000003,275.27225,2.4964932999999996
2017-04-19,268.02896,4.2216773,,13590700.0,3.41,0.9166667,0.8528601,278.29962,275.51132,6.0646734
2017-04-20,266.94733,3.8863149,,19376946.0,0.33,0.375,0.55794185,280.84366,274.28,4.734625
2017-04-21,269.07703,4.607222,,23946702.0,,,0.23337533,285.7895,272.44638,2.1688959999999997
2017-04-22,272.96396,6.1473513,0.125,18904050.0,0.28,,0.71257204,290.63895,274.64554,2.0414162
2017-04-23,272.15482,5.7704425,,18912050.0,3.42,,0.52433485,285.79623,278.0748,1.7597613
2017-04-24,275.58508,7.4128976,,16088057.0,,,0.47204435,288.20816,275.7346,2.100396
2017-04-25,278.46573,9.024039,0.20833333,21797122.0,0.07,,0.41653729999999994,292.2412,277.74658,3.4652114000000003
2017-04-26,280.0388,10.052539,,15351807.0,1.3,,0.926998,290.2796,281.7016,3.2812352
2017-04-27,279.9705,10.013306,1.0,3792184.2,19.87,,0.9812934000000001,282.6784,282.56992,2.1682742000000004
2017-04-28,276.9157,8.156217,,5112621.5,14.58,,0.75847214,283.45135,279.06613,1.5153563
2017-04-29,273.95074,6.564558,,19807638.0,0.3,,0.39316773,286.32473999999996,274.07077000000004,1.5005363
2017-04-30,275.28296,7.231374,,19341792.0,0.01,,0.6303098,286.5276,276.4294,1.8645561000000002
2017-05-01,278.8147,9.252435,0.375,13449624.0,1.13,0.0,0.7769718000000001,288.6988,279.1425,1.9872755000000002
2017-05-02,280.16293,10.137063,0.5416667,20135940.0,0.77,,0.42114129999999994,290.90616,280.1096,1.4957762
2017-05-03,281.0037,10.765876,0.6666667,12962024.0,4.58,,0.83080405,288.44912999999997,279.88614,1.2218586
2017-05-04,280.68326,10.502142,0.41666666,21661618.0,1.8,,0.6344147,291.84186,280.12924,1.6746587
2017-05-05,280.4787,10.363512,0.625,12199466.0,7.95,,0.77880746,288.2051,279.16797,1.7731651999999998
2017-05-06,280.13364,10.102705,0.125,24319120.0,0.78,,0.67725253,294.02365,278.47345,1.9754328999999997
2017-05-07,280.3698,10.268124,,19478498.0,1.27,,0.50038403,292.48114,281.4745,2.5735097000000002
2017-05-08,279.65784,9.781586,0.45833334,19609950.0,0.52,,0.8314132,291.91998,282.33878,2.420656
2017-05-09,276.60736,7.97273,,20368472.0,1.9,,0.6549191,286.43924,282.28085,2.0752613999999996
2017-05-10,275.53003,7.4043307,0.0,17672538.0,0.01,,0.529305,287.93442000000005,276.82425,1.9708333999999998
2017-05-11,280.42017,10.335477,0.083333336,22807100.0,0.0,,0.5581159000000001,294.00372000000004,278.35663,2.9805279
2017-05-12,283.27472,12.455319,0.5,19626836.0,0.21,,0.6417804,295.53067000000004,282.3683,1.8510914
2017-05-13,283.45737,12.593584,,19350644.0,1.61,,0.67759734,295.36072,283.71222,1.4967979999999999
2017-05-14,284.5316,13.570305,,20341730.0,9.67,,0.58987904,296.27407999999997,283.40314,1.3923701000000002
2017-05-15,284.12836,13.193397,,11494010.0,4.76,,0.7427031999999999,292.54483,284.51987,1.5784957
2017-05-16,282.83945,12.113984,,22363212.0,0.15,,0.44030097,295.2638,282.46353,1.5793235
2017-05-17,282.6291,11.941728,,17078370.0,0.08,,0.35154,293.84164,284.77078,1.6524561999999998
2017-05-18,282.19113,11.57798,,27797928.0,,,0.18424064,297.0822,285.84064,2.0645678
2017-05-19,282.1127,11.518282,,27961572.0,,,0.11442752,298.56903,283.7541,2.3478785
2017-05-20,279.49432,9.661192,0.16666667,21138478.0,2.19,,0.5415177,293.68453999999997,285.67184,3.5993671000000003
2017-05-21,281.67905,11.177312,0.29166666,17236258.0,3.51,,0.44233537,292.53323,284.77582,3.4223008000000004
2017-05-22,283.74783,12.870315,,24376366.0,2.12,,0.5592538,296.62642999999997,282.22272000000004,1.5987642
2017-05-23,284.42194,13.414955,0.33333334,23152926.0,1.23,,0.57886994,297.33083999999997,283.86194,1.4781945
2017-05-24,283.08072,12.334926,,15482194.0,1.62,,0.81231767,295.14075,285.31842,2.07511
2017-05-25,279.18637,9.461266,0.25,18184094.0,0.58,,0.4260754,292.57507000000004,282.60663,2.5844066000000003
2017-05-26,281.04202,10.775663,0.041666668,21577052.0,,,0.43025410000000003,296.1968,281.87787000000003,1.7374526999999997
2017-05-27,283.04562,12.231004,,22654316.0,,,0.25281256,297.4529,284.66472999999996,1.7783016
2017-05-28,283.35284,12.488516,,27047740.0,,,0.0342588,297.0199,286.0568,1.6488331999999999
2017-05-29,285.43176,14.324775,,26866498.0,,,0.27812785,299.8492,285.10535,1.4233413000000001
2017-05-30,287.72968,16.578255,,23658600.0,2.92,,0.47774857,301.9379,286.9415,1.5126158
2017-05-31,289.23013,18.250793,,19750686.0,4.37,,0.881727,301.57343,288.5693,1.2701544
2017-06-01,289.11108,18.058071,0.5416667,16278448.0,4.74,0.0,0.8952844000000001,296.84106,287.46774,1.4478756000000002
2017-06-02,288.63687,17.537907,0.7083333,18293046.0,3.93,,0.86336696,298.1975,287.89072000000004,1.2950221000000002
2017-06-03,287.80896,16.639753,0.16666667,23038094.0,0.33,,0.39602327,299.27914,286.52484,1.3189014
2017-06-04,287.17816,15.999725,0.20833333,22051486.0,7.05,,0.67494583,300.8646,289.2306,2.0215669
2017-06-05,286.6532,15.43863,0.25,14693896.0,1.91,,0.8400861,295.20547,286.31448,1.5692612
2017-06-06,286.6778,15.604664,0.45833334,21810714.0,5.45,,0.81233263,298.81888,287.51685,2.3042102000000004
2017-06-07,282.12375,11.503094,0.33333334,10080651.0,2.26,,0.772836,290.22064,286.8105,1.4241451
2017-06-08,280.31726,10.198564,0.083333336,28562676.0,-0.0,,0.28190273,294.48044,280.89264,1.3669816000000001
2017-06-09,282.8572,12.103522,0.0,29112802.0,,,0.44893777,298.10385,284.0735,1.9243703
2017-06-10,284.4533,13.455922,0.41666666,21057970.0,2.03,,0.41607296,297.8213,286.9301,1.2057238000000001
2017-06-11,283.86896,12.915908,,28706434.0,,,0.1656822,298.31116000000003,285.1189,1.5282276000000001
2017-06-12,288.85474,18.0339,,24187362.0,4.61,,0.3526125,303.048,286.53537,1.4396081
2017-06-13,290.23773,19.376064,,20795340.0,0.8,,0.3813282,298.78317000000004,289.58902,1.5845515
2017-06-14,286.0709,14.896503,,21184198.0,0.3,,0.6055811,296.9458,288.87408,1.6084307
2017-06-15,287.64667,16.43309,,20520736.0,0.67,,0.4741875,298.46884,287.3626,1.3737068000000001
2017-06-16,286.42297,15.412144,0.125,18127184.0,1.71,,0.63780725,299.82526,288.18814,1.6405418
2017-06-17,280.1031,10.051966,0.041666668,23564052.0,0.03,,0.4220957,295.3598,288.45816,2.947366
2017-06-18,281.92398,11.353816,,19417272.0,,,0.26644418,297.47463999999997,287.49487,2.9631746
2017-06-19,284.09857,13.084822,,28768588.0,,,0.009994698,300.08102,285.2297,1.4051508999999998
2017-06-20,288.6292,17.62017,,27100224.0,0.47,,0.27593290000000004,304.83398,288.10345,1.4448385
2017-06-21,289.25104,18.194893,,22513190.0,2.97,,0.54907596,304.25052,290.06934,1.5332854
2017-06-22,289.34668,18.33023,,25531356.0,0.98,,0.49290064,305.67325,289.7998,1.7343917000000002
2017-06-23,289.33344,18.267603,,21591638.0,2.98,,0.5376268,305.3723,291.30722000000003,1.6291361
2017-06-24,291.59073,21.104342,,22432704.0,1.36,,0.58471733,303.4748,290.89206,1.5154761
2017-06-25,290.20312,19.32557,,10742123.0,32.69,,0.9099669,298.6783,291.83017,1.3375821
2017-06-26,288.7257,17.58834,,23470646.0,0.01,,0.17451112,300.5825,288.24597,1.5386885000000001
2017-06-27,289.70856,18.71331,,22911430.0,0.16,,0.7861524000000001,301.22446,289.39367999999996,1.8369794999999998
2017-06-28,289.36627,18.326172,,23112268.0,0.07,,0.7409715,302.17177999999996,289.7335,2.6425784
2017-06-29,286.44775,15.228009,,23703194.0,0.51,,0.3408927,298.23798,291.24542,2.787188
2017-06-30,284.67874,13.640727,,22845824.0,0.21,,0.6726788,299.4116,287.5368,2.4478755000000003
2017-07-01,284.7135,13.663506,0.083333336,21933188.0,0.83,0.0,0.43649894,296.8821,288.15802,1.6562572
2017-07-02,285.15417,13.993261,0.0,18240208.0,0.04,,0.47411552,295.20132,286.40796,2.1635647000000002
2017-07-03,283.59988,12.693108,0.33333334,21399350.0,0.15,,0.35058016,297.2376,288.77187999999995,1.6705709
2017-07-04,285.19598,14.06597,,20073432.0,0.03,,0.34329495,299.12172999999996,286.5153,1.5569108999999999
2017-07-05,288.5131,17.390947,0.125,25419296.0,1.91,,0.21312784,302.4481,288.3237,1.5234659
2017-07-06,289.92804,18.979311,0.041666668,24510434.0,4.3,,0.2507444,301.72418,289.07336000000004,1.4340187
2017-07-07,290.09906,19.162882,0.20833333,23386340.0,3.01,,0.5743784000000001,304.86992999999995,289.53713999999997,1.4163822
2017-07-08,289.34494,18.302113,,23177908.0,1.61,,0.48457479999999997,304.66934,290.5735,1.7388861
2017-07-09,290.23218,19.34815,,20818764.0,5.62,,0.71451205,303.1591,291.33295,1.4629798
2017-07-10,288.9113,17.90474,,24714824.0,0.06,,0.33991766,305.64673,291.29868,2.2532642000000003
2017-07-11,289.1432,18.067846,0.375,18974972.0,24.23,,0.5934446,300.27625,291.4027,1.4288678
2017-07-12,289.8173,18.817137,,24504856.0,0.08,,0.28147322,301.04694,289.96832,1.6380453000000001
2017-07-13,283.98022,13.004412,,25959818.0,0.07,,0.14562176,298.8763,290.08092999999997,2.0158843999999996
2017-07-14,284.57745,13.556356,0.25,14741339.0,3.65,,0.665366,293.08453,287.77817000000005,1.1511334
2017-07-15,281.8053,11.284107,,23781578.0,0.42,,0.27940285,294.06754,285.78256,2.5628797999999997
2017-07-16,281.58633,11.092,,22253772.0,0.22,,0.24880716,295.53647,285.3001,1.9964198
2017-07-17,283.7262,12.779762,,25438920.0,0.0,,0.13379832,298.6622,285.38702,1.3896051999999999
2017-07-18,285.91675,14.702872,,25236296.0,,,0.28121725,301.2903,288.10208,1.6475416
2017-07-19,287.7014,16.513426,0.16666667,25000284.0,0.41,,0.2675794,303.5233,289.54224,1.4604155
2017-07-20,288.55234,17.413277,,24134988.0,0.77,,0.51731676,304.5124,288.79834,1.6122686000000002
2017-07-21,288.55078,17.41266,,22566950.0,1.05,,0.7433693,302.08099999999996,291.4033,1.4739016
2017-07-22,290.26437,19.366472,,19717640.0,3.02,,0.5686747,302.80933,291.96124,1.4320523
