"Name";"Time";"Q@KFZ";
"8010_213_Ost";"17.11.2021 00:00:00";671;8329
"8010_214_Nord";"17.11.2021 00:00:00";360;3176
"8010_214_Süd";"17.11.2021 00:00:00";431;4433
"8020_102";"17.11.2021 00:00:00";1274;75
"8020_103";"17.11.2021 00:00:00";1513;8337
"8020_107";"17.11.2021 00:00:00";1037;3329
"8020_102_Nord";"17.11.2021 00:00:00";640;625
"8020_102_Süd";"17.11.2021 00:00:00";634;125
"8020_103_Nord";"17.11.2021 00:00:00";805;5009
"8020_103_Süd";"17.11.2021 00:00:00";708;3329
"8020_107_Nord";"17.11.2021 00:00:00";566;875
"8020_107_Süd";"17.11.2021 00:00:00";470;45786
"8041_218";"17.11.2021 00:00:00";532;3333
"8041_221";"17.11.2021 00:00:00";1347;5154
"8041_218_Nord";"17.11.2021 00:00:00";222;45833
"8041_218_Süd";"17.11.2021 00:00:00";-1;0
"8041_221_Ost";"17.11.2021 00:00:00";630;8741
"8041_221_West";"17.11.2021 00:00:00";716;6413
"8045_203";"17.11.2021 00:00:00";1280;625
"8045_238";"17.11.2021 00:00:00";276;35208
"8045_203_Nord";"17.11.2021 00:00:00";607;5417
"8045_203_Süd";"17.11.2021 00:00:00";673;833
"8051_101";"17.11.2021 00:00:00";1253;1681
"8051_101_Nord";"17.11.2021 00:00:00";567;9593
"8051_101_Süd";"17.11.2021 00:00:00";685;2083
"8055_108";"17.11.2021 00:00:00";863;271
"8055_108_Nord";"17.11.2021 00:00:00";410;8256
"8055_108_Nord_bis20210121";"17.11.2021 00:00:00";107;77338
"8055_108_Süd";"17.11.2021 00:00:00";452;2015
"8055_108_Süd_bis20210121";"17.11.2021 00:00:00";410;8256
"8010_205";"18.11.2021 00:00:00";635;4583
"8010_209";"18.11.2021 00:00:00";676;7083
"8010_214";"18.11.2021 00:00:00";779;3343
"8010_202_Nord";"18.11.2021 00:00:00";397;5
"8010_205_Ost";"18.11.2021 00:00:00";414;33334
"8010_205_West";"18.11.2021 00:00:00";221;125
"8010_209_Ost";"18.11.2021 00:00:00";286;45834
"8010_209_West";"18.11.2021 00:00:00";390;25
"8010_213_Ost";"18.11.2021 00:00:00";648;5
"8010_214_Nord";"18.11.2021 00:00:00";354;37753
"8010_214_Süd";"18.11.2021 00:00:00";424;95673
"8020_102";"18.11.2021 00:00:00";1298;9579
"8020_103";"18.11.2021 00:00:00";1511;9125
"8020_107";"18.11.2021 00:00:00";1040;2921
"8020_102_Nord";"18.11.2021 00:00:00";653;5
"8020_102_Süd";"18.11.2021 00:00:00";645;9574
"8020_103_Nord";"18.11.2021 00:00:00";794;2477
"8020_103_Süd";"18.11.2021 00:00:00";717;6648
"8020_107_Nord";"18.11.2021 00:00:00";572;4167
"8020_107_Süd";"18.11.2021 00:00:00";467;87546
"8041_218";"18.11.2021 00:00:00";527;375
"8041_221";"18.11.2021 00:00:00";1347;7032
"8041_218_Nord";"18.11.2021 00:00:00";216;70833
"8041_218_Süd";"18.11.2021 00:00:00";-1;0
"8041_221_Ost";"18.11.2021 00:00:00";628;89154
"8041_221_West";"18.11.2021 00:00:00";718;8117
"8045_203";"18.11.2021 00:00:00";1294;2916
"8045_238";"18.11.2021 00:00:00";287;1824
"8045_203_Nord";"18.11.2021 00:00:00";618;5417
"8045_203_Süd";"18.11.2021 00:00:00";675;75
"8051_101";"18.11.2021 00:00:00";1272;7482
"8051_101_Nord";"18.11.2021 00:00:00";584;5829
"8051_101_Süd";"18.11.2021 00:00:00";688;1667
"8055_108";"18.11.2021 00:00:00";855;8751
"8055_108_Nord";"18.11.2021 00:00:00";406;38242
"8055_108_Nord_bis20210121";"18.11.2021 00:00:00";107;22083
"8055_108_Süd";"18.11.2021 00:00:00";449;4927
"8055_108_Süd_bis20210121";"18.11.2021 00:00:00";406;38242
"8010_205";"19.11.2021 00:00:00";623;1938
"8010_209";"19.11.2021 00:00:00";658;39404
"8010_214";"19.11.2021 00:00:00";783;6759
"8010_202_Nord";"19.11.2021 00:00:00";397;2635
"8010_205_Ost";"19.11.2021 00:00:00";404;95822
"8010_205_West";"19.11.2021 00:00:00";218;22314
"8010_209_Ost";"19.11.2021 00:00:00";283;27924
"8010_209_West";"19.11.2021 00:00:00";375;11298
"8010_213_Ost";"19.11.2021 00:00:00";659;56366
"8010_214_Nord";"19.11.2021 00:00:00";349;4109
"8010_214_Süd";"19.11.2021 00:00:00";434;26248
"8020_102";"19.11.2021 00:00:00";1297;2186
"8020_103";"19.11.2021 00:00:00";1533;5602
"8020_107";"19.11.2021 00:00:00";1054;6558
"8020_102_Nord";"19.11.2021 00:00:00";648;5632
"8020_102_Süd";"19.11.2021 00:00:00";648;65295
"8020_103_Nord";"19.11.2021 00:00:00";799;65094
"8020_103_Süd";"19.11.2021 00:00:00";733;90674
"8020_107_Nord";"19.11.2021 00:00:00";580;76855
"8020_107_Süd";"19.11.2021 00:00:00";473;9215
"8041_218";"19.11.2021 00:00:00";531;88763
"8041_221";"19.11.2021 00:00:00";1339;5859
"8041_218_Nord";"19.11.2021 00:00:00";222;74342
"8041_218_Süd";"19.11.2021 00:00:00";-1;0
"8041_221_Ost";"19.11.2021 00:00:00";632;1511
"8041_221_West";"19.11.2021 00:00:00";709;1459
"8045_203";"19.11.2021 00:00:00";1316;9594
"8045_238";"19.11.2021 00:00:00";283;9182
"8045_203_Nord";"19.11.2021 00:00:00";630;2013
"8045_203_Süd";"19.11.2021 00:00:00";686;75525
"8051_101";"19.11.2021 00:00:00";1276;6398
"8051_101_Nord";"19.11.2021 00:00:00";585;7328
"8051_101_Süd";"19.11.2021 00:00:00";696;378
"8055_108";"19.11.2021 00:00:00";892;3364
"8055_108_Nord";"19.11.2021 00:00:00";423;23157
"8055_108_Nord_bis20210121";"19.11.2021 00:00:00";107;58088
"8055_108_Süd";"19.11.2021 00:00:00";468;49368
"8055_108_Süd_bis20210121";"19.11.2021 00:00:00";423;23727
"8010_205";"20.11.2021 00:00:00";649;5833
"8010_209";"20.11.2021 00:00:00";700;75
"8010_214";"20.11.2021 00:00:00";873;5532
"8010_202_Nord";"20.11.2021 00:00:00";476;45508
"8010_205_Ost";"20.11.2021 00:00:00";425;91666
"8010_205_West";"20.11.2021 00:00:00";223;66667
"8010_209_Ost";"20.11.2021 00:00:00";295;0
"8010_209_West";"20.11.2021 00:00:00";405;75
"8010_213_Ost";"20.11.2021 00:00:00";750;4162
"8010_214_Nord";"20.11.2021 00:00:00";392;6531
"8010_214_Süd";"20.11.2021 00:00:00";480;90012
"8020_102";"20.11.2021 00:00:00";1442;2064
"8020_103";"20.11.2021 00:00:00";1645;5416
"8020_107";"20.11.2021 00:00:00";1151;4143
"8020_102_Nord";"20.11.2021 00:00:00";731;3329
"8020_102_Süd";"20.11.2021 00:00:00";710;8736
"8020_103_Nord";"20.11.2021 00:00:00";860;7509
"8020_103_Süd";"20.11.2021 00:00:00";784;7907
"8020_107_Nord";"20.11.2021 00:00:00";630;99817
"8020_107_Süd";"20.11.2021 00:00:00";520;4162
"8041_218";"20.11.2021 00:00:00";586;2083
"8041_221";"20.11.2021 00:00:00";1473;9221
"8041_218_Nord";"20.11.2021 00:00:00";254;16667
"8041_218_Süd";"20.11.2021 00:00:00";-1;0
"8041_221_Ost";"20.11.2021 00:00:00";687;76636
"8041_221_West";"20.11.2021 00:00:00";786;1558
"8045_203";"20.11.2021 00:00:00";1404;1915
"8045_238";"20.11.2021 00:00:00";307;68298
"8045_203_Nord";"20.11.2021 00:00:00";677;7731
"8045_203_Süd";"20.11.2021 00:00:00";726;41656
"8051_101";"20.11.2021 00:00:00";1412;3732
"8051_101_Nord";"20.11.2021 00:00:00";640;4579
"8051_101_Süd";"20.11.2021 00:00:00";771;9167
"8055_108";"20.11.2021 00:00:00";950;1664
"8055_108_Nord";"20.11.2021 00:00:00";446;46484
"8055_108_Nord_bis20210121";"20.11.2021 00:00:00";119;41354
"8055_108_Süd";"20.11.2021 00:00:00";503;70154
"8055_108_Süd_bis20210121";"20.11.2021 00:00:00";446;46484
"8010_205";"21.11.2021 00:00:00";434;70834
"8010_209";"21.11.2021 00:00:00";475;41666
"8010_214";"21.11.2021 00:00:00";683;7677
"8010_202_Nord";"21.11.2021 00:00:00";416;16714
"8010_205_Ost";"21.11.2021 00:00:00";297;5
"8010_205_West";"21.11.2021 00:00:00";137;20833
"8010_209_Ost";"21.11.2021 00:00:00";200;91667
"8010_209_West";"21.11.2021 00:00:00";274;5
"8010_213_Ost";"21.11.2021 00:00:00";588;7903
"8010_214_Nord";"21.11.2021 00:00:00";311;78867
"8010_214_Süd";"21.11.2021 00:00:00";371;97906
"8020_102";"21.11.2021 00:00:00";1146;8306
"8020_103";"21.11.2021 00:00:00";1330;794
"8020_107";"21.11.2021 00:00:00";843;793
"8020_102_Nord";"21.11.2021 00:00:00";577;4139
"8020_102_Süd";"21.11.2021 00:00:00";569;4167
"8020_103_Nord";"21.11.2021 00:00:00";671;3343
"8020_103_Süd";"21.11.2021 00:00:00";659;4597
"8020_107_Nord";"21.11.2021 00:00:00";481;50046
"8020_107_Süd";"21.11.2021 00:00:00";362;2926
"8041_218";"21.11.2021 00:00:00";458;125
"8041_221";"21.11.2021 00:00:00";1002;10565
"8041_218_Nord";"21.11.2021 00:00:00";204;5
"8041_218_Süd";"21.11.2021 00:00:00";-1;0
"8041_221_Ost";"21.11.2021 00:00:00";464;89896
"8041_221_West";"21.11.2021 00:00:00";537;2067
"8045_203";"21.11.2021 00:00:00";1051;5834
"8045_238";"21.11.2021 00:00:00";248;9988
"8045_203_Nord";"21.11.2021 00:00:00";508;29166
"8045_203_Süd";"21.11.2021 00:00:00";543;2917
"8051_101";"21.11.2021 00:00:00";1097;9587
"8051_101_Nord";"21.11.2021 00:00:00";473;83426
"8051_101_Süd";"21.11.2021 00:00:00";624;125
"8055_108";"21.11.2021 00:00:00";696;13745
"8055_108_Nord";"21.11.2021 00:00:00";337;28168
"8055_108_Nord_bis20210121";"21.11.2021 00:00:00";88;2662
"8055_108_Süd";"21.11.2021 00:00:00";358;85577
"8055_108_Süd_bis20210121";"21.11.2021 00:00:00";337;28168
"8010_205";"22.11.2021 00:00:00";328;41666
"8010_209";"22.11.2021 00:00:00";402;58334
"8010_214";"22.11.2021 00:00:00";482;61655
"8010_202_Nord";"22.11.2021 00:00:00";268;50278
"8010_205_Ost";"22.11.2021 00:00:00";221;95833
"8010_205_West";"22.11.2021 00:00:00";106;458336
"8010_209_Ost";"22.11.2021 00:00:00";176;125
"8010_209_West";"22.11.2021 00:00:00";226;45833
"8010_213_Ost";"22.11.2021 00:00:00";451;41898
"8010_214_Nord";"22.11.2021 00:00:00";223;11296
"8010_214_Süd";"22.11.2021 00:00:00";259;5036
"8020_102";"22.11.2021 00:00:00";851;7111
"8020_103";"22.11.2021 00:00:00";1112;3727
"8020_107";"22.11.2021 00:00:00";567;71063
"8020_102_Nord";"22.11.2021 00:00:00";422;20972
"8020_102_Süd";"22.11.2021 00:00:00";429;5014
"8020_103_Nord";"22.11.2021 00:00:00";575;456
"8020_103_Süd";"22.11.2021 00:00:00";536;9167
"8020_107_Nord";"22.11.2021 00:00:00";319;83566
"8020_107_Süd";"22.11.2021 00:00:00";247;875
"8041_218";"22.11.2021 00:00:00";284;79166
"8041_221";"22.11.2021 00:00:00";718;81195
"8041_218_Nord";"22.11.2021 00:00:00";131;41667
"8041_218_Süd";"22.11.2021 00:00:00";-1;0
"8041_221_Ost";"22.11.2021 00:00:00";326;291
"8041_221_West";"22.11.2021 00:00:00";392;52094
"8045_203";"22.11.2021 00:00:00";763;5
"8045_238";"22.11.2021 00:00:00";199;23334
"8045_203_Nord";"22.11.2021 00:00:00";357;20834
"8045_203_Süd";"22.11.2021 00:00:00";406;29166
"8051_101";"22.11.2021 00:00:00";757;7935
"8051_101_Nord";"22.11.2021 00:00:00";349;41714
"8051_101_Süd";"22.11.2021 00:00:00";408;375
"8055_108";"22.11.2021 00:00:00";471;40335
"8055_108_Nord";"22.11.2021 00:00:00";233;32848
"8055_108_Nord_bis20210121";"22.11.2021 00:00:00";63;36922
"8055_108_Süd";"22.11.2021 00:00:00";238;7489
"8055_108_Süd_bis20210121";"22.11.2021 00:00:00";233;32848
"8010_205";"23.11.2021 00:00:00";542;0
"8010_209";"23.11.2021 00:00:00";590;625
"8010_214";"23.11.2021 00:00:00";630;26135
"8010_202_Nord";"23.11.2021 00:00:00";271;87546
"8010_205_Ost";"23.11.2021 00:00:00";346;58334
"8010_205_West";"23.11.2021 00:00:00";195;41667
"8010_209_Ost";"23.11.2021 00:00:00";252;41667
"8010_209_West";"23.11.2021 00:00:00";338;20834
"8010_213_Ost";"23.11.2021 00:00:00";524;37683
"8010_214_Nord";"23.11.2021 00:00:00";288;24005
"8010_214_Süd";"23.11.2021 00:00:00";342;213
"8020_102";"23.11.2021 00:00:00";1081;33
"8020_103";"23.11.2021 00:00:00";1333;857
"8020_107";"23.11.2021 00:00:00";844;6657
"8020_102_Nord";"23.11.2021 00:00:00";549;9602
"8020_102_Süd";"23.11.2021 00:00:00";531;43
"8020_103_Nord";"23.11.2021 00:00:00";707;4588
"8020_103_Süd";"23.11.2021 00:00:00";625;62683
"8020_107_Nord";"23.11.2021 00:00:00";472;1662
"8020_107_Süd";"23.11.2021 00:00:00";372;49954
"8041_218";"23.11.2021 00:00:00";435;66248
"8041_221";"23.11.2021 00:00:00";1079;9327
"8041_218_Nord";"23.11.2021 00:00:00";186;62589
"8041_218_Süd";"23.11.2021 00:00:00";-1;0
"8041_221_Ost";"23.11.2021 00:00:00";501;7527
"8041_221_West";"23.11.2021 00:00:00";578;1801
"8045_203";"23.11.2021 00:00:00";1093;8727
"8045_238";"23.11.2021 00:00:00";247;1817
"8045_203_Nord";"23.11.2021 00:00:00";516;79767
"8045_203_Süd";"23.11.2021 00:00:00";577;731
"8051_101";"23.11.2021 00:00:00";1042;125
"8051_101_Nord";"23.11.2021 00:00:00";490;83334
"8051_101_Süd";"23.11.2021 00:00:00";550;4602
"8055_108";"23.11.2021 00:00:00";712;9567
"8055_108_Nord";"23.11.2021 00:00:00";344;3213
"8055_108_Nord_bis20210121";"23.11.2021 00:00:00";78;109375
"8055_108_Süd";"23.11.2021 00:00:00";368;6354
"8055_108_Süd_bis20210121";"23.11.2021 00:00:00";344;3213
"8010_205";"24.11.2021 00:00:00";547;375
"8010_209";"24.11.2021 00:00:00";595;6667
"8010_214";"24.11.2021 00:00:00";611;69476
"8010_202_Nord";"24.11.2021 00:00:00";270;0
"8010_205_Ost";"24.11.2021 00:00:00";349;29166
"8010_205_West";"24.11.2021 00:00:00";198;8333
"8010_209_Ost";"24.11.2021 00:00:00";258;75
"8010_209_West";"24.11.2021 00:00:00";336;91666
"8010_213_Ost";"24.11.2021 00:00:00";521;1667
"8010_214_Nord";"24.11.2021 00:00:00";281;38275
"8010_214_Süd";"24.11.2021 00:00:00";330;31204
"8020_102";"24.11.2021 00:00:00";1076;206
"8020_103";"24.11.2021 00:00:00";1309;6676
"8020_107";"24.11.2021 00:00:00";840;4991
"8020_102_Nord";"24.11.2021 00:00:00";541;832
"8020_102_Süd";"24.11.2021 00:00:00";534;3741
"8020_103_Nord";"24.11.2021 00:00:00";687;25183
"8020_103_Süd";"24.11.2021 00:00:00";622;4157
"8020_107_Nord";"24.11.2021 00:00:00";464;20786
"8020_107_Süd";"24.11.2021 00:00:00";376;2912
"8041_218";"24.11.2021 00:00:00";431;98486
"8041_221";"24.11.2021 00:00:00";1060;3047
"8041_218_Nord";"24.11.2021 00:00:00";184;95985
"8041_218_Süd";"24.11.2021 00:00:00";-1;0
"8041_221_Ost";"24.11.2021 00:00:00";501;8078
"8041_221_West";"24.11.2021 00:00:00";559;22394
"8045_203";"24.11.2021 00:00:00";1094;5812
"8045_238";"24.11.2021 00:00:00";251;5287
"8045_203_Nord";"24.11.2021 00:00:00";522;5303
"8045_203_Süd";"24.11.2021 00:00:00";572;497
"8051_101";"24.11.2021 00:00:00";1042;8334
"8051_101_Nord";"24.11.2021 00:00:00";492;875
"8051_101_Süd";"24.11.2021 00:00:00";549;9025
"8055_108";"24.11.2021 00:00:00";714;5632
"8055_108_Nord";"24.11.2021 00:00:00";347;2345
"8055_108_Nord_bis20210121";"24.11.2021 00:00:00";77;85729
"8055_108_Süd";"24.11.2021 00:00:00";367;3287
"8055_108_Süd_bis20210121";"24.11.2021 00:00:00";347;2345
"8010_205";"25.11.2021 00:00:00";566;0
"8010_209";"25.11.2021 00:00:00";612;125
"8010_214";"25.11.2021 00:00:00";624;563
"8010_202_Nord";"25.11.2021 00:00:00";272;9588
"8010_205_Ost";"25.11.2021 00:00:00";362;375
"8010_205_West";"25.11.2021 00:00:00";203;625
"8010_209_Ost";"25.11.2021 00:00:00";263;0
"8010_209_West";"25.11.2021 00:00:00";349;125
"8010_213_Ost";"25.11.2021 00:00:00";541;8324
"8010_214_Nord";"25.11.2021 00:00:00";283;21667
"8010_214_Süd";"25.11.2021 00:00:00";341;34628
"8020_102";"25.11.2021 00:00:00";1121;3768
"8020_103";"25.11.2021 00:00:00";1353;7092
"8020_107";"25.11.2021 00:00:00";851;25183
"8020_102_Nord";"25.11.2021 00:00:00";569;5005
"8020_102_Süd";"25.11.2021 00:00:00";551;8764
"8020_103_Nord";"25.11.2021 00:00:00";716;7083
"8020_103_Süd";"25.11.2021 00:00:00";637;9
"8020_107_Nord";"25.11.2021 00:00:00";468;41714
"8020_107_Süd";"25.11.2021 00:00:00";382;83472
"8041_218";"25.11.2021 00:00:00";430;0
"8041_221";"25.11.2021 00:00:00";1083;6525
"8041_218_Nord";"25.11.2021 00:00:00";188;25
"8041_218_Süd";"25.11.2021 00:00:00";-1;0
"8041_221_Ost";"25.11.2021 00:00:00";511;5499
"8041_221_West";"25.11.2021 00:00:00";572;10254
"8045_203";"25.11.2021 00:00:00";1132;1666
"8045_238";"25.11.2021 00:00:00";268;18484
"8045_203_Nord";"25.11.2021 00:00:00";535;25
"8045_203_Süd";"25.11.2021 00:00:00";596;9167
"8051_101";"25.11.2021 00:00:00";1100;6237
"8051_101_Nord";"25.11.2021 00:00:00";524;2907
"8051_101_Süd";"25.11.2021 00:00:00";576;3333
"8055_108";"25.11.2021 00:00:00";734;1625
"8055_108_Nord";"25.11.2021 00:00:00";359;38022
"8055_108_Nord_bis20210121";"25.11.2021 00:00:00";82;660416
"8055_108_Süd";"25.11.2021 00:00:00";374;7823
"8055_108_Süd_bis20210121";"25.11.2021 00:00:00";359;38022
"8010_205";"26.11.2021 00:00:00";577;33795
"8010_209";"26.11.2021 00:00:00";612;4699
"8010_214";"26.11.2021 00:00:00";632;1507
"8010_202_Nord";"26.11.2021 00:00:00";278;4918
"8010_205_Ost";"26.11.2021 00:00:00";374;18155
"8010_205_West";"26.11.2021 00:00:00";203;15068
"8010_209_Ost";"26.11.2021 00:00:00";260;4859
"8010_209_West";"26.11.2021 00:00:00";351;984
"8010_213_Ost";"26.11.2021 00:00:00";548;6516
"8010_214_Nord";"26.11.2021 00:00:00";284;54007
"8010_214_Süd";"26.11.2021 00:00:00";347;61072
"8020_102";"26.11.2021 00:00:00";1128;3119
"8020_103";"26.11.2021 00:00:00";1366;9647
"8020_107";"26.11.2021 00:00:00";874;7694
"8020_102_Nord";"26.11.2021 00:00:00";569;2817
"8020_102_Süd";"26.11.2021 00:00:00";559;303
"8020_103_Nord";"26.11.2021 00:00:00";718;11053
"8020_103_Süd";"26.11.2021 00:00:00";648;8542
"8020_107_Nord";"26.11.2021 00:00:00";485;86206
"8020_107_Süd";"26.11.2021 00:00:00";388;90604
"8041_218";"26.11.2021 00:00:00";453;183
"8041_221";"26.11.2021 00:00:00";1110;5347
"8041_218_Nord";"26.11.2021 00:00:00";199;94797
"8041_218_Süd";"26.11.2021 00:00:00";-1;0
"8041_221_Ost";"26.11.2021 00:00:00";528;1877
"8041_221_West";"26.11.2021 00:00:00";582;34766
"8045_203";"26.11.2021 00:00:00";1149;6287
"8045_238";"26.11.2021 00:00:00";264;46713
"8045_203_Nord";"26.11.2021 00:00:00";546;8971
"8045_203_Süd";"26.11.2021 00:00:00";602;72955
"8051_101";"26.11.2021 00:00:00";1100;5479
"8051_101_Nord";"26.11.2021 00:00:00";515;81256
"8051_101_Süd";"26.11.2021 00:00:00";584;7242
"8055_108";"26.11.2021 00:00:00";749;8876
"8055_108_Nord";"26.11.2021 00:00:00";358;90012
"8055_108_Nord_bis20210121";"26.11.2021 00:00:00";85;2404
"8055_108_Süd";"26.11.2021 00:00:00";390;98746
"8055_108_Süd_bis20210121";"26.11.2021 00:00:00";358;9029
"8010_205";"27.11.2021 00:00:00";578;2083
"8010_209";"27.11.2021 00:00:00";601;4167
"8010_214";"27.11.2021 00:00:00";665;19745
"8010_202_Nord";"27.11.2021 00:00:00";291;49954
"8010_205_Ost";"27.11.2021 00:00:00";371;875
"8010_205_West";"27.11.2021 00:00:00";206;33333
"8010_209_Ost";"27.11.2021 00:00:00";252;45833
"8010_209_West";"27.11.2021 00:00:00";348;95834
"8010_213_Ost";"27.11.2021 00:00:00";569;7083
"8010_214_Nord";"27.11.2021 00:00:00";297;20682
"8010_214_Süd";"27.11.2021 00:00:00";367;99063
"8020_102";"27.11.2021 00:00:00";1155;9592
"8020_103";"27.11.2021 00:00:00";1373;9143
"8020_107";"27.11.2021 00:00:00";858;6264
"8020_102_Nord";"27.11.2021 00:00:00";597;4583
"8020_102_Süd";"27.11.2021 00:00:00";558;5009
"8020_103_Nord";"27.11.2021 00:00:00";716;4986
"8020_103_Süd";"27.11.2021 00:00:00";657;4157
"8020_107_Nord";"27.11.2021 00:00:00";479;2088
"8020_107_Süd";"27.11.2021 00:00:00";379;4176
"8041_218";"27.11.2021 00:00:00";457;41666
"8041_221";"27.11.2021 00:00:00";1092;1704
"8041_218_Nord";"27.11.2021 00:00:00";207;25
"8041_218_Süd";"27.11.2021 00:00:00";-1;0
"8041_221_Ost";"27.11.2021 00:00:00";527;10834
"8041_221_West";"27.11.2021 00:00:00";565;621
"8045_203";"27.11.2021 00:00:00";1085;416
"8045_238";"27.11.2021 00:00:00";254;93971
"8045_203_Nord";"27.11.2021 00:00:00";526;4583
"8045_203_Süd";"27.11.2021 00:00:00";558;5833
"8051_101";"27.11.2021 00:00:00";1086;4148
"8051_101_Nord";"27.11.2021 00:00:00";512;824
"8051_101_Süd";"27.11.2021 00:00:00";574;3333
"8055_108";"27.11.2021 00:00:00";752;2125
"8055_108_Nord";"27.11.2021 00:00:00";362;73077
"8055_108_Nord_bis20210121";"27.11.2021 00:00:00";83;31042
"8055_108_Süd";"27.11.2021 00:00:00";389;48172
"8055_108_Süd_bis20210121";"27.11.2021 00:00:00";362;73077
"8010_205";"28.11.2021 00:00:00";343;875
"8010_209";"28.11.2021 00:00:00";351;83334
"8010_214";"28.11.2021 00:00:00";405;5682
"8010_202_Nord";"28.11.2021 00:00:00";161;5
"8010_205_Ost";"28.11.2021 00:00:00";231;95833
"8010_205_West";"28.11.2021 00:00:00";111;916664
"8010_209_Ost";"28.11.2021 00:00:00";147;95833
"8010_209_West";"28.11.2021 00:00:00";203;875
"8010_213_Ost";"28.11.2021 00:00:00";360;12222
"8010_214_Nord";"28.11.2021 00:00:00";189;55058
"8010_214_Süd";"28.11.2021 00:00:00";215;50626
"8020_102";"28.11.2021 00:00:00";760;1683
"8020_103";"28.11.2021 00:00:00";893;4185
"8020_107";"28.11.2021 00:00:00";515;2495
"8020_102_Nord";"28.11.2021 00:00:00";390;55392
"8020_102_Süd";"28.11.2021 00:00:00";369;61182
"8020_103_Nord";"28.11.2021 00:00:00";456;16806
"8020_103_Süd";"28.11.2021 00:00:00";437;25046
"8020_107_Nord";"28.11.2021 00:00:00";296;99954
"8020_107_Süd";"28.11.2021 00:00:00";218;25
"8041_218";"28.11.2021 00:00:00";290;875
"8041_221";"28.11.2021 00:00:00";596;93585
"8041_218_Nord";"28.11.2021 00:00:00";137;375
"8041_218_Süd";"28.11.2021 00:00:00";-1;0
"8041_221_Ost";"28.11.2021 00:00:00";278;97293
"8041_221_West";"28.11.2021 00:00:00";317;96295
"8045_203";"28.11.2021 00:00:00";672;95734
"8045_238";"28.11.2021 00:00:00";167;24466
"8045_203_Nord";"28.11.2021 00:00:00";320;45737
"8045_203_Süd";"28.11.2021 00:00:00";352;49902
"8051_101";"28.11.2021 00:00:00";696;168
"8051_101_Nord";"28.11.2021 00:00:00";312;87546
"8051_101_Süd";"28.11.2021 00:00:00";383;29166
"8055_108";"28.11.2021 00:00:00";461;17026
"8055_108_Nord";"28.11.2021 00:00:00";225;52605
"8055_108_Nord_bis20210121";"28.11.2021 00:00:00";48;928123
"8055_108_Süd";"28.11.2021 00:00:00";235;64421
"8055_108_Süd_bis20210121";"28.11.2021 00:00:00";225;52605
"8010_205";"29.11.2021 00:00:00";248;79167
"8010_209";"29.11.2021 00:00:00";310;45834
"8010_214";"29.11.2021 00:00:00";296;32602
"8010_202_Nord";"29.11.2021 00:00:00";98;11007
"8010_205_Ost";"29.11.2021 00:00:00";166;16667
"8010_205_West";"29.11.2021 00:00:00";82;625
